file,Tgas,Tref,Trot,Tvib,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,parfuncfmt,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210629_Tvib300K_Trot300K.spec,300,296,300,300,10,voigt,2.04,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1624920616.90043,radis,27046,0,0,0,1,1,CO,CO_4.3_5.5,hapi,1,100,"{'scaled_eq_lineshift': 0.00662684440612793, 'calc_lineshift': 0.0007462501525878906, 'calc_hwhm': 0.009229660034179688, 'init_vectors': 0.06363320350646973, 'voigt_broadening': 1.630540370941162, 'init_vectors_apply': 0.03990674018859863, 'get_matching_line': 0.0013697147369384766, 'aggregate__center_lines': 0.2673757076263428, 'aggregate_wing_lines': 0.005567073822021484, 'calc_line_broadening': 2.019378900527954, 'calc_other_spectral_quan': 0.0029494762420654297, 'spectrum_calc_before_obj': 2.04250431060791}",0,0.9.29,boltzmann,1,X,1,27046,boltzmann,0.01,0.01,2324.94737525836,2329.94737525836,1817.68618835202,1812.68618835202,cm-1,0.009,57476
20210629_Tvib300K_Trot300K_1.spec,300,296,300,300,10,voigt,2.3,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1624920619.97157,radis,27046,0,0,0,1,1,CO,CO_4.3_5.5,hapi,1,100,"{'scaled_eq_lineshift': 0.007117271423339844, 'calc_lineshift': 0.0007462501525878906, 'calc_hwhm': 0.009161710739135742, 'init_vectors': 0.07711076736450195, 'voigt_broadening': 1.8654732704162598, 'init_vectors_apply': 0.04019570350646973, 'get_matching_line': 0.0014615058898925781, 'aggregate__center_lines': 0.2732844352722168, 'aggregate_wing_lines': 0.005319833755493164, 'calc_line_broadening': 2.2745747566223145, 'calc_other_spectral_quan': 0.0031774044036865234, 'spectrum_calc_before_obj': 2.299680471420288}",0,0.9.29,boltzmann,1,X,1,27046,boltzmann,0.01,0.01,2324.94737525836,2329.94737525836,1817.68618835202,1812.68618835202,cm-1,0.008,57476
20210629_Tvib300K_Trot300K_2.spec,300,296,300,300,10,voigt,2.5,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1624920623.29081,radis,27046,0,0,0,1,1,CO,CO_4.3_5.5,hapi,1,100,"{'scaled_eq_lineshift': 0.007004737854003906, 'calc_lineshift': 0.0008442401885986328, 'calc_hwhm': 0.008307218551635742, 'init_vectors': 0.08176088333129883, 'voigt_broadening': 2.0349981784820557, 'init_vectors_apply': 0.0476381778717041, 'get_matching_line': 0.0014221668243408203, 'aggregate__center_lines': 0.28739380836486816, 'aggregate_wing_lines': 0.005853891372680664, 'calc_line_broadening': 2.471717119216919, 'calc_other_spectral_quan': 0.003437042236328125, 'spectrum_calc_before_obj': 2.4964239597320557}",0,0.9.29,boltzmann,1,X,1,27046,boltzmann,0.01,0.01,2324.94737525836,2329.94737525836,1817.68618835202,1812.68618835202,cm-1,0.007,57476
20210629_Tvib300K_Trot300K_3.spec,300,296,300,300,10,voigt,2.89,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1624920627.10208,radis,27046,0,0,0,1,1,CO,CO_4.3_5.5,hapi,1,100,"{'scaled_eq_lineshift': 0.007035970687866211, 'calc_lineshift': 0.0007431507110595703, 'calc_hwhm': 0.008655071258544922, 'init_vectors': 0.0954277515411377, 'voigt_broadening': 2.3782670497894287, 'init_vectors_apply': 0.05454611778259277, 'get_matching_line': 0.0015795230865478516, 'aggregate__center_lines': 0.31197595596313477, 'aggregate_wing_lines': 0.006163835525512695, 'calc_line_broadening': 2.8620989322662354, 'calc_other_spectral_quan': 0.004259347915649414, 'spectrum_calc_before_obj': 2.887678623199463}",0,0.9.29,boltzmann,1,X,1,27046,boltzmann,0.01,0.01,2324.94737525836,2329.94737525836,1817.68618835202,1812.68618835202,cm-1,0.006,57476
20210629_Tvib300K_Trot300K_4.spec,300,296,300,300,10,voigt,3.45,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1624920631.64939,radis,27046,0,0,0,1,1,CO,CO_4.3_5.5,hapi,1,100,"{'scaled_eq_lineshift': 0.007089853286743164, 'calc_lineshift': 0.0008368492126464844, 'calc_hwhm': 0.009057998657226562, 'init_vectors': 0.11167025566101074, 'voigt_broadening': 2.8720130920410156, 'init_vectors_apply': 0.0643770694732666, 'get_matching_line': 0.0014424324035644531, 'aggregate__center_lines': 0.34934544563293457, 'aggregate_wing_lines': 0.006439924240112305, 'calc_line_broadening': 3.421480655670166, 'calc_other_spectral_quan': 0.005499124526977539, 'spectrum_calc_before_obj': 3.4491801261901855}",0,0.9.29,boltzmann,1,X,1,27046,boltzmann,0.01,0.01,2324.94737525836,2329.94737525836,1817.68618835202,1812.68618835202,cm-1,0.005,57476
20210629_Tvib300K_Trot300K_5.spec,300,296,300,300,10,voigt,4.29,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1624920637.27273,radis,27046,0,0,0,1,1,CO,CO_4.3_5.5,hapi,1,100,"{'scaled_eq_lineshift': 0.007152557373046875, 'calc_lineshift': 0.0008389949798583984, 'calc_hwhm': 0.00933527946472168, 'init_vectors': 0.14606547355651855, 'voigt_broadening': 3.6126978397369385, 'init_vectors_apply': 0.08383584022521973, 'get_matching_line': 0.0017502307891845703, 'aggregate__center_lines': 0.3897273540496826, 'aggregate_wing_lines': 0.00719904899597168, 'calc_line_broadening': 4.260282754898071, 'calc_other_spectral_quan': 0.005345344543457031, 'spectrum_calc_before_obj': 4.2898430824279785}",0,0.9.29,boltzmann,1,X,1,27046,boltzmann,0.01,0.01,2324.94737525836,2329.94737525836,1817.68618835202,1812.68618835202,cm-1,0.004,57476
20210629_Tvib300K_Trot300K_6.spec,300,296,300,300,10,voigt,5.56,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1624920644.5001,radis,27046,0,0,0,1,1,CO,CO_4.3_5.5,hapi,1,100,"{'scaled_eq_lineshift': 0.007369279861450195, 'calc_lineshift': 0.0007288455963134766, 'calc_hwhm': 0.009339570999145508, 'init_vectors': 0.1861097812652588, 'voigt_broadening': 4.731745481491089, 'init_vectors_apply': 0.10622572898864746, 'get_matching_line': 0.0018298625946044922, 'aggregate__center_lines': 0.47211742401123047, 'aggregate_wing_lines': 0.008997201919555664, 'calc_line_broadening': 5.531346082687378, 'calc_other_spectral_quan': 0.00729680061340332, 'spectrum_calc_before_obj': 5.563994646072388}",0,0.9.29,boltzmann,1,X,1,27046,boltzmann,0.01,0.01,2324.94737525836,2329.94737525836,1817.68618835202,1812.68618835202,cm-1,0.003,57476
20210629_Tvib300K_Trot300K_7.spec,300,296,300,300,10,voigt,0.14,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921486.43787,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.006747007369995117, 'calc_lineshift': 0.0010561943054199219, 'calc_hwhm': 0.00890040397644043, 'init_vectors': 0.003292083740234375, 'voigt_broadening': 0.05411195755004883, 'init_vectors_apply': 0.0009913444519042969, 'get_matching_line': 0.0003223419189453125, 'aggregate__center_lines': 0.051732540130615234, 'aggregate_wing_lines': 0.008771896362304688, 'calc_line_broadening': 0.12019133567810059, 'calc_other_spectral_quan': 0.0008687973022460938, 'spectrum_calc_before_obj': 0.13999462127685547}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.1,601
20210629_Tvib300K_Trot300K_8.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921486.69792,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0068857669830322266, 'calc_lineshift': 0.0008809566497802734, 'calc_hwhm': 0.008666753768920898, 'init_vectors': 0.004180431365966797, 'voigt_broadening': 0.05779910087585449, 'init_vectors_apply': 0.0011317729949951172, 'get_matching_line': 0.0003695487976074219, 'aggregate__center_lines': 0.054360151290893555, 'aggregate_wing_lines': 0.008900165557861328, 'calc_line_broadening': 0.12769246101379395, 'calc_other_spectral_quan': 0.0007693767547607422, 'spectrum_calc_before_obj': 0.14819598197937012}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.099,601
20210629_Tvib300K_Trot300K_9.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921486.91395,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005354166030883789, 'calc_lineshift': 0.0008432865142822266, 'calc_hwhm': 0.009053945541381836, 'init_vectors': 0.0031290054321289062, 'voigt_broadening': 0.057910919189453125, 'init_vectors_apply': 0.0010118484497070312, 'get_matching_line': 0.0003426074981689453, 'aggregate__center_lines': 0.05475664138793945, 'aggregate_wing_lines': 0.009332895278930664, 'calc_line_broadening': 0.12756013870239258, 'calc_other_spectral_quan': 0.000926971435546875, 'spectrum_calc_before_obj': 0.14599061012268066}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.098,601
20210629_Tvib300K_Trot300K_10.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921487.13799,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005427360534667969, 'calc_lineshift': 0.0007426738739013672, 'calc_hwhm': 0.009352445602416992, 'init_vectors': 0.0031881332397460938, 'voigt_broadening': 0.055028438568115234, 'init_vectors_apply': 0.0011630058288574219, 'get_matching_line': 0.00044345855712890625, 'aggregate__center_lines': 0.05930471420288086, 'aggregate_wing_lines': 0.01016998291015625, 'calc_line_broadening': 0.13031792640686035, 'calc_other_spectral_quan': 0.0008409023284912109, 'spectrum_calc_before_obj': 0.14897680282592773}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.097,601
20210629_Tvib300K_Trot300K_11.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921487.36203,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.00565338134765625, 'calc_lineshift': 0.0008645057678222656, 'calc_hwhm': 0.008063316345214844, 'init_vectors': 0.0032775402069091797, 'voigt_broadening': 0.05866718292236328, 'init_vectors_apply': 0.0012674331665039062, 'get_matching_line': 0.0003814697265625, 'aggregate__center_lines': 0.05402970314025879, 'aggregate_wing_lines': 0.009111404418945312, 'calc_line_broadening': 0.1278226375579834, 'calc_other_spectral_quan': 0.000797271728515625, 'spectrum_calc_before_obj': 0.14552783966064453}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.096,601
20210629_Tvib300K_Trot300K_12.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921487.59007,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.00632023811340332, 'calc_lineshift': 0.0008006095886230469, 'calc_hwhm': 0.014934539794921875, 'init_vectors': 0.003378152847290039, 'voigt_broadening': 0.05608320236206055, 'init_vectors_apply': 0.0010781288146972656, 'get_matching_line': 0.0003521442413330078, 'aggregate__center_lines': 0.05365300178527832, 'aggregate_wing_lines': 0.009200334548950195, 'calc_line_broadening': 0.12474417686462402, 'calc_other_spectral_quan': 0.0008347034454345703, 'spectrum_calc_before_obj': 0.1501314640045166}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.095,601
20210629_Tvib300K_Trot300K_13.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921487.82212,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005153656005859375, 'calc_lineshift': 0.0008482933044433594, 'calc_hwhm': 0.008585453033447266, 'init_vectors': 0.003016948699951172, 'voigt_broadening': 0.06263160705566406, 'init_vectors_apply': 0.00107574462890625, 'get_matching_line': 0.00034499168395996094, 'aggregate__center_lines': 0.05654168128967285, 'aggregate_wing_lines': 0.00928807258605957, 'calc_line_broadening': 0.13389348983764648, 'calc_other_spectral_quan': 0.0008001327514648438, 'spectrum_calc_before_obj': 0.15147686004638672}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.094,601
20210629_Tvib300K_Trot300K_14.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921488.05016,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005364179611206055, 'calc_lineshift': 0.0007941722869873047, 'calc_hwhm': 0.008716821670532227, 'init_vectors': 0.0042226314544677734, 'voigt_broadening': 0.05661177635192871, 'init_vectors_apply': 0.0011785030364990234, 'get_matching_line': 0.0003681182861328125, 'aggregate__center_lines': 0.05643939971923828, 'aggregate_wing_lines': 0.009289741516113281, 'calc_line_broadening': 0.12926340103149414, 'calc_other_spectral_quan': 0.0008003711700439453, 'spectrum_calc_before_obj': 0.14712142944335938}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.093,601
20210629_Tvib300K_Trot300K_15.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921488.2822,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005971670150756836, 'calc_lineshift': 0.0009474754333496094, 'calc_hwhm': 0.00842142105102539, 'init_vectors': 0.0032236576080322266, 'voigt_broadening': 0.06372332572937012, 'init_vectors_apply': 0.0012400150299072266, 'get_matching_line': 0.00036025047302246094, 'aggregate__center_lines': 0.05598330497741699, 'aggregate_wing_lines': 0.009077310562133789, 'calc_line_broadening': 0.13464951515197754, 'calc_other_spectral_quan': 0.0007851123809814453, 'spectrum_calc_before_obj': 0.15310096740722656}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.092,601
20210629_Tvib300K_Trot300K_16.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921488.51024,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005743265151977539, 'calc_lineshift': 0.001035451889038086, 'calc_hwhm': 0.00809335708618164, 'init_vectors': 0.0037288665771484375, 'voigt_broadening': 0.05920720100402832, 'init_vectors_apply': 0.0011839866638183594, 'get_matching_line': 0.00036597251892089844, 'aggregate__center_lines': 0.05946207046508789, 'aggregate_wing_lines': 0.009577751159667969, 'calc_line_broadening': 0.13460612297058105, 'calc_other_spectral_quan': 0.0008177757263183594, 'spectrum_calc_before_obj': 0.152510404586792}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.091,601
20210629_Tvib300K_Trot300K_17.spec,300,296,300,300,10,voigt,0.16,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921488.74228,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0053331851959228516, 'calc_lineshift': 0.0008244514465332031, 'calc_hwhm': 0.00814962387084961, 'init_vectors': 0.0033109188079833984, 'voigt_broadening': 0.0669095516204834, 'init_vectors_apply': 0.0011439323425292969, 'get_matching_line': 0.0003554821014404297, 'aggregate__center_lines': 0.0572969913482666, 'aggregate_wing_lines': 0.009410619735717773, 'calc_line_broadening': 0.13904023170471191, 'calc_other_spectral_quan': 0.0008389949798583984, 'spectrum_calc_before_obj': 0.15654253959655762}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.09,601
20210629_Tvib300K_Trot300K_18.spec,300,296,300,300,10,voigt,0.16,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921488.98232,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005473613739013672, 'calc_lineshift': 0.0007183551788330078, 'calc_hwhm': 0.011171817779541016, 'init_vectors': 0.0038573741912841797, 'voigt_broadening': 0.06726193428039551, 'init_vectors_apply': 0.0015377998352050781, 'get_matching_line': 0.0003631114959716797, 'aggregate__center_lines': 0.055877685546875, 'aggregate_wing_lines': 0.009061336517333984, 'calc_line_broadening': 0.13906598091125488, 'calc_other_spectral_quan': 0.0007855892181396484, 'spectrum_calc_before_obj': 0.15998029708862305}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.089,601
20210629_Tvib300K_Trot300K_19.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921489.20236,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.006016731262207031, 'calc_lineshift': 0.0008285045623779297, 'calc_hwhm': 0.008161544799804688, 'init_vectors': 0.003747224807739258, 'voigt_broadening': 0.05995750427246094, 'init_vectors_apply': 0.0012292861938476562, 'get_matching_line': 0.00033545494079589844, 'aggregate__center_lines': 0.05308723449707031, 'aggregate_wing_lines': 0.009029388427734375, 'calc_line_broadening': 0.12853360176086426, 'calc_other_spectral_quan': 0.0008585453033447266, 'spectrum_calc_before_obj': 0.14653420448303223}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.088,601
20210629_Tvib300K_Trot300K_20.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921489.4264,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005533695220947266, 'calc_lineshift': 0.0009176731109619141, 'calc_hwhm': 0.007741451263427734, 'init_vectors': 0.0035877227783203125, 'voigt_broadening': 0.06273293495178223, 'init_vectors_apply': 0.0012061595916748047, 'get_matching_line': 0.0004668235778808594, 'aggregate__center_lines': 0.053284645080566406, 'aggregate_wing_lines': 0.009276866912841797, 'calc_line_broadening': 0.1311943531036377, 'calc_other_spectral_quan': 0.0007903575897216797, 'spectrum_calc_before_obj': 0.1483469009399414}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.087,601
20210629_Tvib300K_Trot300K_21.spec,300,296,300,300,10,voigt,0.16,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921489.66244,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005724191665649414, 'calc_lineshift': 0.0008764266967773438, 'calc_hwhm': 0.011314153671264648, 'init_vectors': 0.0038535594940185547, 'voigt_broadening': 0.0644078254699707, 'init_vectors_apply': 0.0011548995971679688, 'get_matching_line': 0.0003292560577392578, 'aggregate__center_lines': 0.056118011474609375, 'aggregate_wing_lines': 0.009185791015625, 'calc_line_broadening': 0.13626337051391602, 'calc_other_spectral_quan': 0.0008199214935302734, 'spectrum_calc_before_obj': 0.15723943710327148}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.086,601
20210629_Tvib300K_Trot300K_22.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921489.89449,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005938291549682617, 'calc_lineshift': 0.0008251667022705078, 'calc_hwhm': 0.008194684982299805, 'init_vectors': 0.0034875869750976562, 'voigt_broadening': 0.06423783302307129, 'init_vectors_apply': 0.0016245841979980469, 'get_matching_line': 0.0005955696105957031, 'aggregate__center_lines': 0.056833744049072266, 'aggregate_wing_lines': 0.008810281753540039, 'calc_line_broadening': 0.13667941093444824, 'calc_other_spectral_quan': 0.0007882118225097656, 'spectrum_calc_before_obj': 0.15462732315063477}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.085,601
20210629_Tvib300K_Trot300K_23.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921490.12653,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005537986755371094, 'calc_lineshift': 0.0008218288421630859, 'calc_hwhm': 0.008024215698242188, 'init_vectors': 0.0029363632202148438, 'voigt_broadening': 0.06586098670959473, 'init_vectors_apply': 0.0012025833129882812, 'get_matching_line': 0.0003726482391357422, 'aggregate__center_lines': 0.055907249450683594, 'aggregate_wing_lines': 0.009262561798095703, 'calc_line_broadening': 0.13598394393920898, 'calc_other_spectral_quan': 0.000904083251953125, 'spectrum_calc_before_obj': 0.15346240997314453}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.084,601
20210629_Tvib300K_Trot300K_24.spec,300,296,300,300,10,voigt,0.16,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921490.36257,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.006005048751831055, 'calc_lineshift': 0.0008223056793212891, 'calc_hwhm': 0.011131525039672852, 'init_vectors': 0.003309488296508789, 'voigt_broadening': 0.06583642959594727, 'init_vectors_apply': 0.0011858940124511719, 'get_matching_line': 0.0003516674041748047, 'aggregate__center_lines': 0.05521869659423828, 'aggregate_wing_lines': 0.009189844131469727, 'calc_line_broadening': 0.13608956336975098, 'calc_other_spectral_quan': 0.0008022785186767578, 'spectrum_calc_before_obj': 0.15719270706176758}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.083,601
20210629_Tvib300K_Trot300K_25.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921490.59061,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005633831024169922, 'calc_lineshift': 0.0008113384246826172, 'calc_hwhm': 0.00823211669921875, 'init_vectors': 0.003807544708251953, 'voigt_broadening': 0.06593799591064453, 'init_vectors_apply': 0.0013337135314941406, 'get_matching_line': 0.0003612041473388672, 'aggregate__center_lines': 0.0545353889465332, 'aggregate_wing_lines': 0.009093284606933594, 'calc_line_broadening': 0.13620638847351074, 'calc_other_spectral_quan': 0.0007989406585693359, 'spectrum_calc_before_obj': 0.15384387969970703}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.082,601
20210629_Tvib300K_Trot300K_26.spec,300,296,300,300,10,voigt,0.15,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921490.82665,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005271434783935547, 'calc_lineshift': 0.0007202625274658203, 'calc_hwhm': 0.007747173309326172, 'init_vectors': 0.003023862838745117, 'voigt_broadening': 0.06802868843078613, 'init_vectors_apply': 0.0012202262878417969, 'get_matching_line': 0.0003495216369628906, 'aggregate__center_lines': 0.05360245704650879, 'aggregate_wing_lines': 0.009127616882324219, 'calc_line_broadening': 0.13586044311523438, 'calc_other_spectral_quan': 0.0008058547973632812, 'spectrum_calc_before_obj': 0.15257692337036133}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.081,601
20210629_Tvib300K_Trot300K_27.spec,300,296,300,300,10,voigt,0.16,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921491.06269,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005509376525878906, 'calc_lineshift': 0.0007567405700683594, 'calc_hwhm': 0.007352590560913086, 'init_vectors': 0.003212451934814453, 'voigt_broadening': 0.07326102256774902, 'init_vectors_apply': 0.0012857913970947266, 'get_matching_line': 0.00033092498779296875, 'aggregate__center_lines': 0.05411243438720703, 'aggregate_wing_lines': 0.008818387985229492, 'calc_line_broadening': 0.14209675788879395, 'calc_other_spectral_quan': 0.0007915496826171875, 'spectrum_calc_before_obj': 0.1587076187133789}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.08,601
