file,Tgas,Tref,Trot,Tvib,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,parfuncfmt,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210701_Tvib3000K_Trot3000K_10.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,2.78,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098349.7985442,radis,22000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_22000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006018638610839844, 'calc_lineshift': 0.0007991790771484375, 'calc_hwhm': 0.011745691299438477, 'init_vectors': 0.0879061222076416, 'voigt_broadening': 2.2983298301696777, 'init_vectors_apply': 0.05095410346984863, 'get_matching_line': 0.0014371871948242188, 'aggregate__center_lines': 0.2736084461212158, 'aggregate_wing_lines': 0.003505229949951172, 'calc_line_broadening': 2.730881452560425, 'calc_other_spectral_quan': 0.014801025390625, 'spectrum_calc_before_obj': 2.780754804611206}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_11.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,3.08,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098357.0830648,radis,24000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_24000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.005828380584716797, 'calc_lineshift': 0.0007257461547851562, 'calc_hwhm': 0.007942914962768555, 'init_vectors': 0.09653544425964355, 'voigt_broadening': 2.532156467437744, 'init_vectors_apply': 0.05723214149475098, 'get_matching_line': 0.0015807151794433594, 'aggregate__center_lines': 0.32155895233154297, 'aggregate_wing_lines': 0.003935337066650391, 'calc_line_broadening': 3.0290915966033936, 'calc_other_spectral_quan': 0.015025138854980469, 'spectrum_calc_before_obj': 3.075990915298462}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_12.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,3.33,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098364.6237667,radis,26000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_26000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006177663803100586, 'calc_lineshift': 0.0008268356323242188, 'calc_hwhm': 0.009495019912719727, 'init_vectors': 0.10396218299865723, 'voigt_broadening': 2.7644143104553223, 'init_vectors_apply': 0.06099987030029297, 'get_matching_line': 0.001672983169555664, 'aggregate__center_lines': 0.3242166042327881, 'aggregate_wing_lines': 0.0036344528198242188, 'calc_line_broadening': 3.276531934738159, 'calc_other_spectral_quan': 0.014237642288208008, 'spectrum_calc_before_obj': 3.3259928226470947}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_13.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,3.58,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098372.467135,radis,28000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_28000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.005895853042602539, 'calc_lineshift': 0.0008633136749267578, 'calc_hwhm': 0.009133577346801758, 'init_vectors': 0.11140179634094238, 'voigt_broadening': 2.9598567485809326, 'init_vectors_apply': 0.0648031234741211, 'get_matching_line': 0.0017664432525634766, 'aggregate__center_lines': 0.3705148696899414, 'aggregate_wing_lines': 0.0038688182830810547, 'calc_line_broadening': 3.531471014022827, 'calc_other_spectral_quan': 0.014518260955810547, 'spectrum_calc_before_obj': 3.5805931091308594}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_14.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,3.87,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098380.7321157,radis,30000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_30000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.008007049560546875, 'calc_lineshift': 0.0010485649108886719, 'calc_hwhm': 0.010040283203125, 'init_vectors': 0.13565635681152344, 'voigt_broadening': 3.200195074081421, 'init_vectors_apply': 0.07196307182312012, 'get_matching_line': 0.0018992424011230469, 'aggregate__center_lines': 0.37528395652770996, 'aggregate_wing_lines': 0.004857540130615234, 'calc_line_broadening': 3.8112614154815674, 'calc_other_spectral_quan': 0.014512062072753906, 'spectrum_calc_before_obj': 3.866887092590332}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_15.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,4.13,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098389.302164,radis,32000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_32000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.0062067508697509766, 'calc_lineshift': 0.0008485317230224609, 'calc_hwhm': 0.008254051208496094, 'init_vectors': 0.14205336570739746, 'voigt_broadening': 3.3750836849212646, 'init_vectors_apply': 0.07633829116821289, 'get_matching_line': 0.0020143985748291016, 'aggregate__center_lines': 0.4623899459838867, 'aggregate_wing_lines': 0.004076957702636719, 'calc_line_broadening': 4.083493709564209, 'calc_other_spectral_quan': 0.014348983764648438, 'spectrum_calc_before_obj': 4.134000301361084}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_16.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,4.43,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098398.0898585,radis,34000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_34000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006407022476196289, 'calc_lineshift': 0.0009098052978515625, 'calc_hwhm': 0.009151697158813477, 'init_vectors': 0.13895153999328613, 'voigt_broadening': 3.691352367401123, 'init_vectors_apply': 0.08114957809448242, 'get_matching_line': 0.0021927356719970703, 'aggregate__center_lines': 0.4363250732421875, 'aggregate_wing_lines': 0.0036525726318359375, 'calc_line_broadening': 4.376509666442871, 'calc_other_spectral_quan': 0.014503240585327148, 'spectrum_calc_before_obj': 4.428414821624756}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_17.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,4.72,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098407.2774055,radis,36000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_36000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006032228469848633, 'calc_lineshift': 0.0007915496826171875, 'calc_hwhm': 0.009447574615478516, 'init_vectors': 0.1448805332183838, 'voigt_broadening': 3.914199113845825, 'init_vectors_apply': 0.08439207077026367, 'get_matching_line': 0.0022323131561279297, 'aggregate__center_lines': 0.4971141815185547, 'aggregate_wing_lines': 0.004395484924316406, 'calc_line_broadening': 4.671201705932617, 'calc_other_spectral_quan': 0.015565872192382812, 'spectrum_calc_before_obj': 4.72487211227417}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_18.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,4.98,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098416.741103,radis,38000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_38000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.0068361759185791016, 'calc_lineshift': 0.0008733272552490234, 'calc_hwhm': 0.00884389877319336, 'init_vectors': 0.16291379928588867, 'voigt_broadening': 4.127859592437744, 'init_vectors_apply': 0.09211587905883789, 'get_matching_line': 0.0024509429931640625, 'aggregate__center_lines': 0.5050015449523926, 'aggregate_wing_lines': 0.0038766860961914062, 'calc_line_broadening': 4.91951060295105, 'calc_other_spectral_quan': 0.01444554328918457, 'spectrum_calc_before_obj': 4.9760870933532715}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_19.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,5.24,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098426.4515953,radis,40000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_40000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.00650787353515625, 'calc_lineshift': 0.0007991790771484375, 'calc_hwhm': 0.008728742599487305, 'init_vectors': 0.1719965934753418, 'voigt_broadening': 4.341183185577393, 'init_vectors_apply': 0.0942232608795166, 'get_matching_line': 0.0024459362030029297, 'aggregate__center_lines': 0.5426483154296875, 'aggregate_wing_lines': 0.003927707672119141, 'calc_line_broadening': 5.183252811431885, 'calc_other_spectral_quan': 0.014416694641113281, 'spectrum_calc_before_obj': 5.2376792430877686}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_20.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,5.34,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098436.356881,radis,42000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_42000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006439685821533203, 'calc_lineshift': 0.0008511543273925781, 'calc_hwhm': 0.009160757064819336, 'init_vectors': 0.16786766052246094, 'voigt_broadening': 4.443957805633545, 'init_vectors_apply': 0.09767603874206543, 'get_matching_line': 0.0025169849395751953, 'aggregate__center_lines': 0.537916898727417, 'aggregate_wing_lines': 0.003719329833984375, 'calc_line_broadening': 5.281431436538696, 'calc_other_spectral_quan': 0.0163726806640625, 'spectrum_calc_before_obj': 5.338011980056763}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_21.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,5.65,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098446.531364,radis,44000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_44000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006297111511230469, 'calc_lineshift': 0.0008721351623535156, 'calc_hwhm': 0.009771108627319336, 'init_vectors': 0.17860937118530273, 'voigt_broadening': 4.680080890655518, 'init_vectors_apply': 0.10511922836303711, 'get_matching_line': 0.0026280879974365234, 'aggregate__center_lines': 0.5945250988006592, 'aggregate_wing_lines': 0.0038928985595703125, 'calc_line_broadening': 5.592918157577515, 'calc_other_spectral_quan': 0.014340639114379883, 'spectrum_calc_before_obj': 5.649392366409302}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_22.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,5.95,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098457.0723875,radis,46000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_46000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006754875183105469, 'calc_lineshift': 0.0008492469787597656, 'calc_hwhm': 0.010114669799804688, 'init_vectors': 0.18242430686950684, 'voigt_broadening': 4.917454481124878, 'init_vectors_apply': 0.11075711250305176, 'get_matching_line': 0.004722118377685547, 'aggregate__center_lines': 0.6429457664489746, 'aggregate_wing_lines': 0.003874540328979492, 'calc_line_broadening': 5.892592191696167, 'calc_other_spectral_quan': 0.015377521514892578, 'spectrum_calc_before_obj': 5.95130467414856}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_23.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,6.33,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098468.0377064,radis,48000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_48000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006438732147216797, 'calc_lineshift': 0.0008718967437744141, 'calc_hwhm': 0.00911402702331543, 'init_vectors': 0.20849013328552246, 'voigt_broadening': 5.233835458755493, 'init_vectors_apply': 0.11264753341674805, 'get_matching_line': 0.002871990203857422, 'aggregate__center_lines': 0.6774425506591797, 'aggregate_wing_lines': 0.004178047180175781, 'calc_line_broadening': 6.269941806793213, 'calc_other_spectral_quan': 0.014966487884521484, 'spectrum_calc_before_obj': 6.328930139541626}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_24.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,6.61,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098479.302649,radis,50000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_50000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006663084030151367, 'calc_lineshift': 0.0007803440093994141, 'calc_hwhm': 0.009172916412353516, 'init_vectors': 0.21964025497436523, 'voigt_broadening': 5.504399538040161, 'init_vectors_apply': 0.12627148628234863, 'get_matching_line': 0.0032765865325927734, 'aggregate__center_lines': 0.6620655059814453, 'aggregate_wing_lines': 0.003624439239501953, 'calc_line_broadening': 6.551185607910156, 'calc_other_spectral_quan': 0.014390230178833008, 'spectrum_calc_before_obj': 6.6103575229644775}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_25.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,6.79,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098490.7882636,radis,52000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_52000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006682157516479492, 'calc_lineshift': 0.0007376670837402344, 'calc_hwhm': 0.009127140045166016, 'init_vectors': 0.22380566596984863, 'voigt_broadening': 5.637439489364624, 'init_vectors_apply': 0.12141585350036621, 'get_matching_line': 0.0030279159545898438, 'aggregate__center_lines': 0.7054312229156494, 'aggregate_wing_lines': 0.00394439697265625, 'calc_line_broadening': 6.72775936126709, 'calc_other_spectral_quan': 0.014472246170043945, 'spectrum_calc_before_obj': 6.78702187538147}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_26.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,7.02,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098502.5343893,radis,54000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_54000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.0068225860595703125, 'calc_lineshift': 0.0007708072662353516, 'calc_hwhm': 0.009976387023925781, 'init_vectors': 0.23246216773986816, 'voigt_broadening': 5.851881980895996, 'init_vectors_apply': 0.1309034824371338, 'get_matching_line': 0.0033750534057617188, 'aggregate__center_lines': 0.7066781520843506, 'aggregate_wing_lines': 0.003774881362915039, 'calc_line_broadening': 6.962794542312622, 'calc_other_spectral_quan': 0.01445913314819336, 'spectrum_calc_before_obj': 7.024906635284424}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
20210701_Tvib3000K_Trot3000K_27.spec,3000.0,296.0,3000.0,3000.0,10.0,voigt,7.42,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1625098514.6529284,radis,56000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_3900_56000,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006937980651855469, 'calc_lineshift': 0.0008156299591064453, 'calc_hwhm': 0.009279966354370117, 'init_vectors': 0.24397730827331543, 'voigt_broadening': 6.144604206085205, 'init_vectors_apply': 0.13958978652954102, 'get_matching_line': 0.003476381301879883, 'aggregate__center_lines': 0.7838211059570312, 'aggregate_wing_lines': 0.004067897796630859, 'calc_line_broadening': 7.354559898376465, 'calc_other_spectral_quan': 0.014582157135009766, 'spectrum_calc_before_obj': 7.416877746582031}",0.0,0.9.29,boltzmann,1.0,X,1.0,94713.0,boltzmann,0.01,0.01,3900.0,3905.0,2000.0,1995.0,cm-1,0.005,382001.0
