Index,file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,Complexity_Voigt,Complexity_FFT
69,20210722_Tvib300K_Trot300K_69.spec,0.00123119354248,9.05990600585938e-06,0.001164197921753,1.24865531921387,18181.818181818202,300,296,300,300,0.000363349914551,0.0007715225219730002,cython,300,voigt,0.010317564010620001,1.2640175819397,0.0007231235504149999,0.0020501613616940003,1.29,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963195.7099302,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.012275695800781,1000,"{'_check_line_databank': 0.00036334991455078125, 'reinitialize_1': 0.001993417739868164, 'reinitialize_2': 1.2159347534179688e-05, 'reinitialize_3': 0.0014417171478271484, 'reinitialize_4': 3.6716461181640625e-05, 'reinitialize': 0.0034902095794677734, 'scaled_eq_linestrength': 0.005468845367431641, 'calc_lineshift': 0.0007231235504150391, 'calc_hwhm': 0.010317564010620117, '_generate_wavenumber_arrays': 0.0007715225219726562, 'precompute_DLM_lineshapes': 0.01227569580078125, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0011641979217529297, 'DLM_Distribute_lines': 0.0012311935424804688, 'DLM_convolve': 1.2486553192138672, 'calc_line_broadening': 1.2640175819396973, 'calc_other_spectral_quan': 0.002050161361694336, 'spectrum_calc_before_obj': 1.2872734069824219}",0,0.9.29,0.003490209579468,0.001993417739868,1.21593475341797e-05,0.001441717147827,3.67164611816406e-05,boltzmann,0.005468845367432001,1,1.2872734069824199,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.022000000000000002,5003,1353771041.226591,2853287.9629765283
70,20210722_Tvib300K_Trot300K_70.spec,0.001704216003418,1.16825103759766e-05,0.001356840133667,1.3519618511200002,20000.000000000102,300,296,300,300,0.00036668777465800005,0.00056529045105,cython,300,voigt,0.009690999984741,1.3676733970642099,0.000814199447632,0.002132177352905,1.39,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963197.2459302,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.011938810348511,1000,"{'_check_line_databank': 0.0003666877746582031, 'reinitialize_1': 0.0011184215545654297, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0018322467803955078, 'reinitialize_4': 4.601478576660156e-05, 'reinitialize': 0.0030167102813720703, 'scaled_eq_linestrength': 0.0066661834716796875, 'calc_lineshift': 0.0008141994476318359, 'calc_hwhm': 0.009690999984741211, '_generate_wavenumber_arrays': 0.0005652904510498047, 'precompute_DLM_lineshapes': 0.011938810348510742, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0013568401336669922, 'DLM_Distribute_lines': 0.0017042160034179688, 'DLM_convolve': 1.3519618511199951, 'calc_line_broadening': 1.367673397064209, 'calc_other_spectral_quan': 0.0021321773529052734, 'spectrum_calc_before_obj': 1.3910021781921387}",0,0.9.29,0.0030167102813720005,0.0011184215545650001,1.1444091796875e-05,0.0018322467803960003,4.6014785766601596e-05,boltzmann,0.006666183471680001,1,1.3910021781921398,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.02,5003,1498297922.6104717,3169116.0168115785
71,20210722_Tvib300K_Trot300K_71.spec,0.001376867294312,1.19209289550781e-05,0.0015740394592289998,1.6126642227172898,22222.2222222223,300,296,300,300,0.0003705024719240001,0.000825643539429,cython,300,voigt,0.008459568023682,1.63054132461548,0.0008282661437989999,0.0021395683288570003,1.66,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963199.04993,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.014204978942871,1000,"{'_check_line_databank': 0.0003705024719238281, 'reinitialize_1': 0.001009225845336914, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0015125274658203125, 'reinitialize_4': 3.910064697265625e-05, 'reinitialize': 0.0025777816772460938, 'scaled_eq_linestrength': 0.01265716552734375, 'calc_lineshift': 0.0008282661437988281, 'calc_hwhm': 0.00845956802368164, '_generate_wavenumber_arrays': 0.0008256435394287109, 'precompute_DLM_lineshapes': 0.014204978942871094, 'DLM_Initialized_vectors': 1.1920928955078125e-05, 'DLM_closest_matching_line': 0.0015740394592285156, 'DLM_Distribute_lines': 0.0013768672943115234, 'DLM_convolve': 1.6126642227172852, 'calc_line_broadening': 1.6305413246154785, 'calc_other_spectral_quan': 0.002139568328857422, 'spectrum_calc_before_obj': 1.6584720611572266}",0,0.9.29,0.0025777816772460005,0.0010092258453370001,1.09672546386719e-05,0.00151252746582,3.91006469726562e-05,boltzmann,0.012657165527344,1,1.65847206115723,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.018000000000000002,5003,1676013924.5706892,3558701.535357864
72,20210722_Tvib300K_Trot300K_72.spec,0.0015597343444820001,8.821487426757809e-06,0.001145601272583,1.99906063079834,25000.0000000001,300,296,300,300,0.00033545494079600003,0.0006470680236819999,cython,300,voigt,0.008205413818359,2.01680517196655,0.000827789306641,0.002116441726685,2.04,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963201.24193,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.014743089675903,1000,"{'_check_line_databank': 0.00033545494079589844, 'reinitialize_1': 0.0018277168273925781, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0015642642974853516, 'reinitialize_4': 4.1484832763671875e-05, 'reinitialize': 0.0034537315368652344, 'scaled_eq_linestrength': 0.007037162780761719, 'calc_lineshift': 0.000827789306640625, 'calc_hwhm': 0.008205413818359375, '_generate_wavenumber_arrays': 0.0006470680236816406, 'precompute_DLM_lineshapes': 0.01474308967590332, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.0011456012725830078, 'DLM_Distribute_lines': 0.0015597343444824219, 'DLM_convolve': 1.9990606307983398, 'calc_line_broadening': 2.0168051719665527, 'calc_other_spectral_quan': 0.0021164417266845703, 'spectrum_calc_before_obj': 2.0394937992095947}",0,0.9.29,0.0034537315368649998,0.0018277168273929999,1.16825103759766e-05,0.001564264297485,4.14848327636719e-05,boltzmann,0.007037162780761999,1,2.03949379920959,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.016,5003,1899649629.4207926,4050652.4415401523
73,20210722_Tvib300K_Trot300K_73.spec,0.002502202987671,9.05990600585938e-06,0.001104831695557,2.08261060714722,28571.4285714287,300,296,300,300,0.00034332275390599993,0.000668287277222,cython,300,voigt,0.007885694503784001,2.10333132743835,0.0008747577667239999,0.0021831989288329996,2.12,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963203.52993,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.016581296920776003,1000,"{'_check_line_databank': 0.00034332275390625, 'reinitialize_1': 0.0009958744049072266, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0013608932495117188, 'reinitialize_4': 3.528594970703125e-05, 'reinitialize': 0.002408266067504883, 'scaled_eq_linestrength': 0.006139039993286133, 'calc_lineshift': 0.0008747577667236328, 'calc_hwhm': 0.00788569450378418, '_generate_wavenumber_arrays': 0.0006682872772216797, 'precompute_DLM_lineshapes': 0.016581296920776367, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0011048316955566406, 'DLM_Distribute_lines': 0.0025022029876708984, 'DLM_convolve': 2.082610607147217, 'calc_line_broadening': 2.1033313274383545, 'calc_other_spectral_quan': 0.002183198928833008, 'spectrum_calc_before_obj': 2.1238973140716553}",0,0.9.29,0.002408266067505,0.000995874404907,1.09672546386719e-05,0.0013608932495120002,3.52859497070312e-05,boltzmann,0.006139039993285999,1,2.12389731407166,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.013999999999999999,5003,2189341024.6122704,4690359.998388531
74,20210722_Tvib300K_Trot300K_74.spec,0.0019216537475590001,9.5367431640625e-06,0.001158952713013,2.79324746131897,33333.3333333335,300,296,300,300,0.000602960586548,0.000808954238892,cython,300,voigt,0.00846004486084,2.81511545181274,0.0007336139678959999,0.002323150634766,2.84,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963206.5459301,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.018522500991820998,1000,"{'_check_line_databank': 0.0006029605865478516, 'reinitialize_1': 0.0012705326080322266, 'reinitialize_2': 2.1219253540039062e-05, 'reinitialize_3': 0.002359628677368164, 'reinitialize_4': 4.839897155761719e-05, 'reinitialize': 0.003710508346557617, 'scaled_eq_linestrength': 0.0066487789154052734, 'calc_lineshift': 0.0007336139678955078, 'calc_hwhm': 0.008460044860839844, '_generate_wavenumber_arrays': 0.0008089542388916016, 'precompute_DLM_lineshapes': 0.01852250099182129, 'DLM_Initialized_vectors': 9.5367431640625e-06, 'DLM_closest_matching_line': 0.0011589527130126953, 'DLM_Distribute_lines': 0.0019216537475585938, 'DLM_convolve': 2.7932474613189697, 'calc_line_broadening': 2.815115451812744, 'calc_other_spectral_quan': 0.002323150634765625, 'spectrum_calc_before_obj': 2.838477373123169}",0,0.9.29,0.003710508346558,0.0012705326080320002,2.1219253540039103e-05,0.002359628677368,4.839897155761721e-05,boltzmann,0.006648778915405,1,2.8384773731231703,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.012,5003,2578895304.1533446,5554300.360694494
75,20210722_Tvib300K_Trot300K_75.spec,0.0031998157501220005,9.05990600585938e-06,0.001158475875855,4.62416076660156,40000.0000000003,300,296,300,300,0.000360727310181,0.001101493835449,cython,300,voigt,0.008995294570923,4.65177059173584,0.000743627548218,0.002755403518677,4.67,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963211.40993,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.022497653961182005,1000,"{'_check_line_databank': 0.00036072731018066406, 'reinitialize_1': 0.001285552978515625, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0014102458953857422, 'reinitialize_4': 3.62396240234375e-05, 'reinitialize': 0.0027496814727783203, 'scaled_eq_linestrength': 0.0057125091552734375, 'calc_lineshift': 0.0007436275482177734, 'calc_hwhm': 0.008995294570922852, '_generate_wavenumber_arrays': 0.0011014938354492188, 'precompute_DLM_lineshapes': 0.02249765396118164, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0011584758758544922, 'DLM_Distribute_lines': 0.0031998157501220703, 'DLM_convolve': 4.6241607666015625, 'calc_line_broadening': 4.65177059173584, 'calc_other_spectral_quan': 0.002755403518676758, 'spectrum_calc_before_obj': 4.674256324768066}",0,0.9.29,0.0027496814727779994,0.001285552978516,1.16825103759766e-05,0.001410245895386,3.62396240234375e-05,boltzmann,0.005712509155273001,1,4.674256324768071,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.01,5003,3129680103.8884616,6781846.229181543
76,20210722_Tvib300K_Trot300K_76.spec,0.004373073577881,1.04904174804688e-05,0.0012924671173099999,5.274633407592769,50000.000000000495,300,296,300,300,0.000381231307983,0.001448631286621,cython,300,voigt,0.009498596191406,5.310768842697139,0.0007824897766110002,0.0033226013183590003,5.33,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963216.9739301,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.029358386993408,1000,"{'_check_line_databank': 0.00038123130798339844, 'reinitialize_1': 0.0008723735809326172, 'reinitialize_2': 2.5272369384765625e-05, 'reinitialize_3': 0.0014252662658691406, 'reinitialize_4': 3.719329833984375e-05, 'reinitialize': 0.0023665428161621094, 'scaled_eq_linestrength': 0.005878925323486328, 'calc_lineshift': 0.0007824897766113281, 'calc_hwhm': 0.00949859619140625, '_generate_wavenumber_arrays': 0.0014486312866210938, 'precompute_DLM_lineshapes': 0.029358386993408203, 'DLM_Initialized_vectors': 1.049041748046875e-05, 'DLM_closest_matching_line': 0.0012924671173095703, 'DLM_Distribute_lines': 0.004373073577880859, 'DLM_convolve': 5.274633407592773, 'calc_line_broadening': 5.3107688426971436, 'calc_other_spectral_quan': 0.003322601318359375, 'spectrum_calc_before_obj': 5.334527254104614}",0,0.9.29,0.002366542816162,0.000872373580933,2.52723693847656e-05,0.0014252662658690001,3.71932983398437e-05,boltzmann,0.005878925323486,1,5.33452725410461,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.008,5003,3965654582.175998,8655822.627528321
77,20210722_Tvib300K_Trot300K_77.spec,0.005730628967285,9.05990600585938e-06,0.001381635665894,9.4095242023468,66666.6666666675,300,296,300,300,0.00036096572876,0.0015234947204589998,cython,300,voigt,0.008608102798462,9.456639528274538,0.000842571258545,0.0035645961761470004,9.48,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963226.70992,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.038337945938110005,1000,"{'_check_line_databank': 0.0003609657287597656, 'reinitialize_1': 0.0007946491241455078, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0015282630920410156, 'reinitialize_4': 3.814697265625e-05, 'reinitialize': 0.002379179000854492, 'scaled_eq_linestrength': 0.006327152252197266, 'calc_lineshift': 0.0008425712585449219, 'calc_hwhm': 0.008608102798461914, '_generate_wavenumber_arrays': 0.0015234947204589844, 'precompute_DLM_lineshapes': 0.03833794593811035, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0013816356658935547, 'DLM_Distribute_lines': 0.005730628967285156, 'DLM_convolve': 9.409524202346802, 'calc_line_broadening': 9.456639528274536, 'calc_other_spectral_quan': 0.003564596176147461, 'spectrum_calc_before_obj': 9.480322360992432}",0,0.9.29,0.002379179000855,0.0007946491241459999,1.19209289550781e-05,0.0015282630920410002,3.814697265625e-05,boltzmann,0.006327152252196999,1,9.48032236099243,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.006,5003,5379597706.0859165,11847957.713986363
78,20210722_Tvib300K_Trot300K_78.spec,0.007710933685303001,1.00135803222656e-05,0.0014693737030029997,22.27761054039,100000.000000002,300,296,300,300,0.00035333633422900005,0.002286672592163,cython,300,voigt,0.008563995361328,22.3492662906647,0.0010206699371339998,0.004387140274048001,22.37,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963249.4019198,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.060729265213013,1000,"{'_check_line_databank': 0.0003533363342285156, 'reinitialize_1': 0.0006577968597412109, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.001493692398071289, 'reinitialize_4': 4.1484832763671875e-05, 'reinitialize': 0.0022106170654296875, 'scaled_eq_linestrength': 0.006762266159057617, 'calc_lineshift': 0.001020669937133789, 'calc_hwhm': 0.008563995361328125, '_generate_wavenumber_arrays': 0.002286672592163086, 'precompute_DLM_lineshapes': 0.060729265213012695, 'DLM_Initialized_vectors': 1.0013580322265625e-05, 'DLM_closest_matching_line': 0.0014693737030029297, 'DLM_Distribute_lines': 0.007710933685302734, 'DLM_convolve': 22.277610540390015, 'calc_line_broadening': 22.349266290664673, 'calc_other_spectral_quan': 0.0043871402740478516, 'spectrum_calc_before_obj': 22.374934673309326}",0,0.9.29,0.0022106170654299998,0.000657796859741,1.16825103759766e-05,0.001493692398071,4.14848327636719e-05,boltzmann,0.0067622661590580006,1,22.3749346733093,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.004,5003,8264019811.020861,18420680.743952766
79,20210722_Tvib300K_Trot300K_79.spec,0.015935659408569,1.59740447998047e-05,0.002417802810669,110.30631685257,200000.000000008,300,296,300,300,0.000375509262085,0.004006385803223001,cython,300,voigt,0.009291410446167,110.47510266303999,0.001336097717285,0.007545709609985,110.51,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626963360.40194,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_voigt,simple,hapi,1,0.146558046340942,1000,"{'_check_line_databank': 0.00037550926208496094, 'reinitialize_1': 0.0009663105010986328, 'reinitialize_2': 1.239776611328125e-05, 'reinitialize_3': 0.0016889572143554688, 'reinitialize_4': 4.4345855712890625e-05, 'reinitialize': 0.0027191638946533203, 'scaled_eq_linestrength': 0.007181882858276367, 'calc_lineshift': 0.0013360977172851562, 'calc_hwhm': 0.009291410446166992, '_generate_wavenumber_arrays': 0.004006385803222656, 'precompute_DLM_lineshapes': 0.14655804634094238, 'DLM_Initialized_vectors': 1.5974044799804688e-05, 'DLM_closest_matching_line': 0.0024178028106689453, 'DLM_Distribute_lines': 0.015935659408569336, 'DLM_convolve': 110.30631685256958, 'calc_line_broadening': 110.47510266304016, 'calc_other_spectral_quan': 0.0075457096099853516, 'spectrum_calc_before_obj': 110.5076642036438}",0,0.9.29,0.0027191638946529994,0.0009663105010989999,1.23977661132813e-05,0.001688957214355,4.43458557128906e-05,boltzmann,0.007181882858276,1,110.50766420364401,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.002,5003,17193460915.379646,39059432.46569824
96,20210722_Tvib300K_Trot300K_16.spec,0.021130323410034,5.24520874023438e-06,0.004018783569336,39.4737160205841,230000.0,300,296,300,300,0.000368118286133,0.004821538925171,cython,300,voigt,0.010768890380859,39.5478880405426,0.0010585784912110002,0.024013519287108997,39.6,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626952075.27438,radis,60000,0,0,0,1,1,CO,CO_2000_4000_60000_voigt,simple,hapi,1,0.04451680183410701,1000,"{'_check_line_databank': 0.0003681182861328125, 'reinitialize_1': 0.004049777984619141, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0018620491027832031, 'reinitialize_4': 3.075599670410156e-05, 'reinitialize': 0.005961418151855469, 'scaled_eq_linestrength': 0.00827646255493164, 'calc_lineshift': 0.0010585784912109375, 'calc_hwhm': 0.010768890380859375, '_generate_wavenumber_arrays': 0.0048215389251708984, 'precompute_DLM_lineshapes': 0.044516801834106445, 'DLM_Initialized_vectors': 5.245208740234375e-06, 'DLM_closest_matching_line': 0.0040187835693359375, 'DLM_Distribute_lines': 0.02113032341003418, 'DLM_convolve': 39.473716020584106, 'calc_line_broadening': 39.5478880405426, 'calc_other_spectral_quan': 0.024013519287109375, 'spectrum_calc_before_obj': 39.60323214530945}",0,0.9.29,0.0059614181518549995,0.004049777984619,1.12056732177734e-05,0.001862049102783,3.0755996704101596e-05,boltzmann,0.008276462554932,1,39.6032321453094,X,1,115755,boltzmann,6,5,0.01,0.01,4000,4150,2000,1850,cm-1,0.01,230002,38608130896.81912,88025800.61176503
97,20210722_Tvib300K_Trot300K_17.spec,0.022419214248657005,1.16825103759766e-05,0.00423789024353,76.87864875793458,430000.0,300,296,300,300,0.00038242340087900003,0.009976148605347,cython,300,voigt,0.010545015335083001,76.95687723159791,0.000847101211548,0.05210542678833,77.04,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626952156.3961198,radis,60000,0,0,0,1,1,CO,CO_2000_6000_60000_voigt,simple,hapi,1,0.045668363571167,1000,"{'_check_line_databank': 0.00038242340087890625, 'reinitialize_1': 0.003466367721557617, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0017905235290527344, 'reinitialize_4': 3.1948089599609375e-05, 'reinitialize': 0.005307674407958984, 'scaled_eq_linestrength': 0.006626605987548828, 'calc_lineshift': 0.0008471012115478516, 'calc_hwhm': 0.010545015335083008, '_generate_wavenumber_arrays': 0.00997614860534668, 'precompute_DLM_lineshapes': 0.04566836357116699, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0042378902435302734, 'DLM_Distribute_lines': 0.022419214248657227, 'DLM_convolve': 76.87864875793457, 'calc_line_broadening': 76.9568772315979, 'calc_other_spectral_quan': 0.05210542678833008, 'spectrum_calc_before_obj': 77.04274272918701}",0,0.9.29,0.005307674407959001,0.003466367721558,1.19209289550781e-05,0.001790523529053,3.19480895996094e-05,boltzmann,0.006626605987548999,1,77.042742729187,X,1,210572,boltzmann,6,5,0.01,0.01,6000,6150,2000,1850,cm-1,0.01,430001,74682616526.34146,172910634.7006377
98,20210722_Tvib300K_Trot300K_18.spec,0.021881103515625,1.16825103759766e-05,0.004723072052002,133.231925487518,630000.0,300,296,300,300,0.00039076805114699993,0.012720346450806002,cython,300,voigt,0.009980201721191,133.314262866974,0.0007848739624019998,0.066168069839478,133.42,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626952296.4909801,radis,60000,0,0,0,1,1,CO,CO_2000_8000_60000_voigt,simple,hapi,1,0.04946231842041001,1000,"{'_check_line_databank': 0.00039076805114746094, 'reinitialize_1': 0.0036034584045410156, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0016355514526367188, 'reinitialize_4': 2.956390380859375e-05, 'reinitialize': 0.005285739898681641, 'scaled_eq_linestrength': 0.006799936294555664, 'calc_lineshift': 0.0007848739624023438, 'calc_hwhm': 0.009980201721191406, '_generate_wavenumber_arrays': 0.012720346450805664, 'precompute_DLM_lineshapes': 0.049462318420410156, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.004723072052001953, 'DLM_Distribute_lines': 0.021881103515625, 'DLM_convolve': 133.2319254875183, 'calc_line_broadening': 133.31426286697388, 'calc_other_spectral_quan': 0.06616806983947754, 'spectrum_calc_before_obj': 133.41647243499756}",0,0.9.29,0.005285739898682001,0.003603458404541,1.12056732177734e-05,0.0016355514526370002,2.9563903808593703e-05,boltzmann,0.006799936294556,1,133.41647243499798,X,1,301576,boltzmann,6,5,0.01,0.01,8000,8150,2000,1850,cm-1,0.01,630001,111656472120.34714,260793368.67112148
99,20210722_Tvib300K_Trot300K_19.spec,0.021199226379395003,1.02519989013672e-05,0.005014419555664001,135.667855262756,830000.0,300,296,300,300,0.000402927398682,0.014508724212647,cython,300,voigt,0.009916305541991998,135.745748519897,0.0008144378662110001,0.090991258621216,135.87,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626952442.4098,radis,60000,0,0,0,1,1,CO,CO_2000_10000_60000_voigt,simple,hapi,1,0.045213222503662005,1000,"{'_check_line_databank': 0.0004029273986816406, 'reinitialize_1': 0.0033190250396728516, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0017004013061523438, 'reinitialize_4': 3.0994415283203125e-05, 'reinitialize': 0.005068778991699219, 'scaled_eq_linestrength': 0.00680851936340332, 'calc_lineshift': 0.0008144378662109375, 'calc_hwhm': 0.009916305541992188, '_generate_wavenumber_arrays': 0.014508724212646484, 'precompute_DLM_lineshapes': 0.04521322250366211, 'DLM_Initialized_vectors': 1.0251998901367188e-05, 'DLM_closest_matching_line': 0.0050144195556640625, 'DLM_Distribute_lines': 0.02119922637939453, 'DLM_convolve': 135.66785526275635, 'calc_line_broadening': 135.74574851989746, 'calc_other_spectral_quan': 0.09099125862121582, 'spectrum_calc_before_obj': 135.87433981895447}",0,0.9.29,0.005068778991699,0.003319025039673,1.1444091796875e-05,0.0017004013061520003,3.09944152832031e-05,boltzmann,0.006808519363403001,1,135.87433981895398,X,1,389355,boltzmann,6,5,0.01,0.01,10000,10150,2000,1850,cm-1,0.01,830001,149231144904.7373,350678826.60955364
