file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210721_Tvib300K_Trot300K_10.spec,0.0019714832305908203,1.3113021850585938e-05,0.0007815361022949219,4.076163291931152,42000.0,300.0,296.0,300.0,300.0,0.0003631114959716797,0.00102996826171875,cython,220.0,voigt,0.008026599884033203,4.096137046813965,0.0010383129119873047,0.0038187503814697266,4.12,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890216.696101,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.01648426055908203,1000.0,"{'_check_line_databank': 0.0003631114959716797, 'reinitialize_1': 0.0005805492401123047, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0012154579162597656, 'reinitialize_4': 3.814697265625e-05, 'reinitialize': 0.001851797103881836, 'scaled_eq_linestrength': 0.00613856315612793, 'calc_lineshift': 0.0010383129119873047, 'calc_hwhm': 0.008026599884033203, '_generate_wavenumber_arrays': 0.00102996826171875, 'precompute_DLM_lineshapes': 0.01648426055908203, 'DLM_Initialized_vectors': 1.3113021850585938e-05, 'DLM_closest_matching_line': 0.0007815361022949219, 'DLM_Distribute_lines': 0.0019714832305908203, 'DLM_convolve': 4.076163291931152, 'calc_line_broadening': 4.096137046813965, 'calc_other_spectral_quan': 0.0038187503814697266, 'spectrum_calc_before_obj': 4.11847448348999}",0.0,0.9.29,0.001851797103881836,0.0005805492401123047,1.1205673217773438e-05,0.0012154579162597656,3.814697265625e-05,boltzmann,0.00613856315612793,1.0,4.11847448348999,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2310.0,2000.0,1890.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_11.spec,0.001573801040649414,1.0013580322265625e-05,0.0007758140563964844,3.0298078060150146,44000.0,300.0,296.0,300.0,300.0,0.00035858154296875,0.0011484622955322266,cython,240.0,voigt,0.009634017944335938,3.050044059753418,0.0009047985076904297,0.004117250442504883,3.07,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890220.108314,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.016843557357788086,1000.0,"{'_check_line_databank': 0.00035858154296875, 'reinitialize_1': 0.0004799365997314453, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0011937618255615234, 'reinitialize_4': 3.838539123535156e-05, 'reinitialize': 0.0017309188842773438, 'scaled_eq_linestrength': 0.005621910095214844, 'calc_lineshift': 0.0009047985076904297, 'calc_hwhm': 0.009634017944335938, '_generate_wavenumber_arrays': 0.0011484622955322266, 'precompute_DLM_lineshapes': 0.016843557357788086, 'DLM_Initialized_vectors': 1.0013580322265625e-05, 'DLM_closest_matching_line': 0.0007758140563964844, 'DLM_Distribute_lines': 0.001573801040649414, 'DLM_convolve': 3.0298078060150146, 'calc_line_broadening': 3.050044059753418, 'calc_other_spectral_quan': 0.004117250442504883, 'spectrum_calc_before_obj': 3.0736372470855713}",0.0,0.9.29,0.0017309188842773438,0.0004799365997314453,1.0967254638671875e-05,0.0011937618255615234,3.838539123535156e-05,boltzmann,0.005621910095214844,1.0,3.0736372470855713,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2320.0,2000.0,1880.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_12.spec,0.001560211181640625,1.2159347534179688e-05,0.0006949901580810547,3.494992733001709,46000.0,300.0,296.0,300.0,300.0,0.0003578662872314453,0.0010581016540527344,cython,260.0,voigt,0.009505033493041992,3.518226385116577,0.0009095668792724609,0.004456758499145508,3.54,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890224.0205007,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.019479751586914062,1000.0,"{'_check_line_databank': 0.0003578662872314453, 'reinitialize_1': 0.0005462169647216797, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0014002323150634766, 'reinitialize_4': 3.814697265625e-05, 'reinitialize': 0.0020029544830322266, 'scaled_eq_linestrength': 0.006194114685058594, 'calc_lineshift': 0.0009095668792724609, 'calc_hwhm': 0.009505033493041992, '_generate_wavenumber_arrays': 0.0010581016540527344, 'precompute_DLM_lineshapes': 0.019479751586914062, 'DLM_Initialized_vectors': 1.2159347534179688e-05, 'DLM_closest_matching_line': 0.0006949901580810547, 'DLM_Distribute_lines': 0.001560211181640625, 'DLM_convolve': 3.494992733001709, 'calc_line_broadening': 3.518226385116577, 'calc_other_spectral_quan': 0.004456758499145508, 'spectrum_calc_before_obj': 3.5427887439727783}",0.0,0.9.29,0.0020029544830322266,0.0005462169647216797,1.0967254638671875e-05,0.0014002323150634766,3.814697265625e-05,boltzmann,0.006194114685058594,1.0,3.5427887439727783,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2330.0,2000.0,1870.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_13.spec,0.0016031265258789062,1.1682510375976562e-05,0.0007584095001220703,4.322828531265259,48000.0,300.0,296.0,300.0,300.0,0.0003714561462402344,0.001135110855102539,cython,280.0,voigt,0.008036375045776367,4.347120523452759,0.0007352828979492188,0.0043087005615234375,4.37,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890228.7486618,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.02092766761779785,1000.0,"{'_check_line_databank': 0.0003714561462402344, 'reinitialize_1': 0.0005438327789306641, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0012698173522949219, 'reinitialize_4': 4.482269287109375e-05, 'reinitialize': 0.0018777847290039062, 'scaled_eq_linestrength': 0.005662202835083008, 'calc_lineshift': 0.0007352828979492188, 'calc_hwhm': 0.008036375045776367, '_generate_wavenumber_arrays': 0.001135110855102539, 'precompute_DLM_lineshapes': 0.02092766761779785, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0007584095001220703, 'DLM_Distribute_lines': 0.0016031265258789062, 'DLM_convolve': 4.322828531265259, 'calc_line_broadening': 4.347120523452759, 'calc_other_spectral_quan': 0.0043087005615234375, 'spectrum_calc_before_obj': 4.369323968887329}",0.0,0.9.29,0.0018777847290039062,0.0005438327789306641,1.1920928955078125e-05,0.0012698173522949219,4.482269287109375e-05,boltzmann,0.005662202835083008,1.0,4.369323968887329,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2340.0,2000.0,1860.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_14.spec,0.0016202926635742188,1.0728836059570312e-05,0.0007746219635009766,4.851156949996948,50000.0,300.0,296.0,300.0,300.0,0.00035119056701660156,0.0010879039764404297,cython,300.0,voigt,0.007523059844970703,4.876761436462402,0.0007464885711669922,0.004142284393310547,4.9,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890234.012781,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.022583961486816406,1000.0,"{'_check_line_databank': 0.00035119056701660156, 'reinitialize_1': 0.0005710124969482422, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0012350082397460938, 'reinitialize_4': 3.933906555175781e-05, 'reinitialize': 0.001863718032836914, 'scaled_eq_linestrength': 0.005505561828613281, 'calc_lineshift': 0.0007464885711669922, 'calc_hwhm': 0.007523059844970703, '_generate_wavenumber_arrays': 0.0010879039764404297, 'precompute_DLM_lineshapes': 0.022583961486816406, 'DLM_Initialized_vectors': 1.0728836059570312e-05, 'DLM_closest_matching_line': 0.0007746219635009766, 'DLM_Distribute_lines': 0.0016202926635742188, 'DLM_convolve': 4.851156949996948, 'calc_line_broadening': 4.876761436462402, 'calc_other_spectral_quan': 0.004142284393310547, 'spectrum_calc_before_obj': 4.898054361343384}",0.0,0.9.29,0.001863718032836914,0.0005710124969482422,1.0967254638671875e-05,0.0012350082397460938,3.933906555175781e-05,boltzmann,0.005505561828613281,1.0,4.898054361343384,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2350.0,2000.0,1850.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_15.spec,0.0015878677368164062,1.3113021850585938e-05,0.000736236572265625,4.941511631011963,52000.0,300.0,296.0,300.0,300.0,0.0006761550903320312,0.0011754035949707031,cython,320.0,voigt,0.009046077728271484,4.967427015304565,0.0009183883666992188,0.00408935546875,4.99,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890239.368854,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.022943735122680664,1000.0,"{'_check_line_databank': 0.0006761550903320312, 'reinitialize_1': 0.0008335113525390625, 'reinitialize_2': 1.2159347534179688e-05, 'reinitialize_3': 0.0015263557434082031, 'reinitialize_4': 4.220008850097656e-05, 'reinitialize': 0.0024247169494628906, 'scaled_eq_linestrength': 0.006468772888183594, 'calc_lineshift': 0.0009183883666992188, 'calc_hwhm': 0.009046077728271484, '_generate_wavenumber_arrays': 0.0011754035949707031, 'precompute_DLM_lineshapes': 0.022943735122680664, 'DLM_Initialized_vectors': 1.3113021850585938e-05, 'DLM_closest_matching_line': 0.000736236572265625, 'DLM_Distribute_lines': 0.0015878677368164062, 'DLM_convolve': 4.941511631011963, 'calc_line_broadening': 4.967427015304565, 'calc_other_spectral_quan': 0.00408935546875, 'spectrum_calc_before_obj': 4.99230432510376}",0.0,0.9.29,0.0024247169494628906,0.0008335113525390625,1.2159347534179688e-05,0.0015263557434082031,4.220008850097656e-05,boltzmann,0.006468772888183594,1.0,4.99230432510376,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2360.0,2000.0,1840.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_16.spec,0.0017516613006591797,1.2159347534179688e-05,0.0008835792541503906,5.2138121128082275,54000.0,300.0,296.0,300.0,300.0,0.0003769397735595703,0.0013134479522705078,cython,340.0,voigt,0.008632421493530273,5.2416791915893555,0.0007195472717285156,0.004456043243408203,5.27,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890245.0008953,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.02438068389892578,1000.0,"{'_check_line_databank': 0.0003769397735595703, 'reinitialize_1': 0.0007915496826171875, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0012807846069335938, 'reinitialize_4': 3.910064697265625e-05, 'reinitialize': 0.0021305084228515625, 'scaled_eq_linestrength': 0.00564885139465332, 'calc_lineshift': 0.0007195472717285156, 'calc_hwhm': 0.008632421493530273, '_generate_wavenumber_arrays': 0.0013134479522705078, 'precompute_DLM_lineshapes': 0.02438068389892578, 'DLM_Initialized_vectors': 1.2159347534179688e-05, 'DLM_closest_matching_line': 0.0008835792541503906, 'DLM_Distribute_lines': 0.0017516613006591797, 'DLM_convolve': 5.2138121128082275, 'calc_line_broadening': 5.2416791915893555, 'calc_other_spectral_quan': 0.004456043243408203, 'spectrum_calc_before_obj': 5.2650322914123535}",0.0,0.9.29,0.0021305084228515625,0.0007915496826171875,1.1444091796875e-05,0.0012807846069335938,3.910064697265625e-05,boltzmann,0.00564885139465332,1.0,5.2650322914123535,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2370.0,2000.0,1830.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_17.spec,0.0016391277313232422,9.5367431640625e-06,0.0008661746978759766,5.343782901763916,56000.0,300.0,296.0,300.0,300.0,0.00035309791564941406,0.0014214515686035156,cython,360.0,voigt,0.008448123931884766,5.3736371994018555,0.000812530517578125,0.0072023868560791016,5.4,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890250.75691,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.026674270629882812,1000.0,"{'_check_line_databank': 0.00035309791564941406, 'reinitialize_1': 0.0008041858673095703, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0012276172637939453, 'reinitialize_4': 3.838539123535156e-05, 'reinitialize': 0.002088308334350586, 'scaled_eq_linestrength': 0.0068378448486328125, 'calc_lineshift': 0.000812530517578125, 'calc_hwhm': 0.008448123931884766, '_generate_wavenumber_arrays': 0.0014214515686035156, 'precompute_DLM_lineshapes': 0.026674270629882812, 'DLM_Initialized_vectors': 9.5367431640625e-06, 'DLM_closest_matching_line': 0.0008661746978759766, 'DLM_Distribute_lines': 0.0016391277313232422, 'DLM_convolve': 5.343782901763916, 'calc_line_broadening': 5.3736371994018555, 'calc_other_spectral_quan': 0.0072023868560791016, 'spectrum_calc_before_obj': 5.400874614715576}",0.0,0.9.29,0.002088308334350586,0.0008041858673095703,1.1444091796875e-05,0.0012276172637939453,3.838539123535156e-05,boltzmann,0.0068378448486328125,1.0,5.400874614715576,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2380.0,2000.0,1820.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_18.spec,0.0017242431640625,1.3113021850585938e-05,0.0008285045623779297,5.908563137054443,58000.0,300.0,296.0,300.0,300.0,0.00034427642822265625,0.0014946460723876953,cython,380.0,voigt,0.009006738662719727,5.938960790634155,0.00074005126953125,0.004452228546142578,5.96,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890257.080905,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.026696205139160156,1000.0,"{'_check_line_databank': 0.00034427642822265625, 'reinitialize_1': 0.0004496574401855469, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0011827945709228516, 'reinitialize_4': 3.743171691894531e-05, 'reinitialize': 0.0016884803771972656, 'scaled_eq_linestrength': 0.005671024322509766, 'calc_lineshift': 0.00074005126953125, 'calc_hwhm': 0.009006738662719727, '_generate_wavenumber_arrays': 0.0014946460723876953, 'precompute_DLM_lineshapes': 0.026696205139160156, 'DLM_Initialized_vectors': 1.3113021850585938e-05, 'DLM_closest_matching_line': 0.0008285045623779297, 'DLM_Distribute_lines': 0.0017242431640625, 'DLM_convolve': 5.908563137054443, 'calc_line_broadening': 5.938960790634155, 'calc_other_spectral_quan': 0.004452228546142578, 'spectrum_calc_before_obj': 5.962441921234131}",0.0,0.9.29,0.0016884803771972656,0.0004496574401855469,1.1205673217773438e-05,0.0011827945709228516,3.743171691894531e-05,boltzmann,0.005671024322509766,1.0,5.962441921234131,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2390.0,2000.0,1810.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_19.spec,0.0018258094787597656,1.430511474609375e-05,0.00109100341796875,6.032108306884766,60000.0,300.0,296.0,300.0,300.0,0.0003745555877685547,0.0012211799621582031,cython,400.0,voigt,0.007509708404541016,6.0665857791900635,0.0007631778717041016,0.004408121109008789,6.09,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890263.5328844,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.03022146224975586,1000.0,"{'_check_line_databank': 0.0003745555877685547, 'reinitialize_1': 0.0005128383636474609, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0012462139129638672, 'reinitialize_4': 3.886222839355469e-05, 'reinitialize': 0.0018162727355957031, 'scaled_eq_linestrength': 0.005760669708251953, 'calc_lineshift': 0.0007631778717041016, 'calc_hwhm': 0.007509708404541016, '_generate_wavenumber_arrays': 0.0012211799621582031, 'precompute_DLM_lineshapes': 0.03022146224975586, 'DLM_Initialized_vectors': 1.430511474609375e-05, 'DLM_closest_matching_line': 0.00109100341796875, 'DLM_Distribute_lines': 0.0018258094787597656, 'DLM_convolve': 6.032108306884766, 'calc_line_broadening': 6.0665857791900635, 'calc_other_spectral_quan': 0.004408121109008789, 'spectrum_calc_before_obj': 6.088533639907837}",0.0,0.9.29,0.0018162727355957031,0.0005128383636474609,1.1205673217773438e-05,0.0012462139129638672,3.886222839355469e-05,boltzmann,0.005760669708251953,1.0,6.088533639907837,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2400.0,2000.0,1800.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_20.spec,0.0016574859619140625,9.5367431640625e-06,0.0007565021514892578,6.213346242904663,62000.0,300.0,296.0,300.0,300.0,0.0003936290740966797,0.001207590103149414,cython,420.0,voigt,0.0077474117279052734,6.246888160705566,0.0007290840148925781,0.0042171478271484375,6.27,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890270.168852,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.030460834503173828,1000.0,"{'_check_line_databank': 0.0003936290740966797, 'reinitialize_1': 0.0007441043853759766, 'reinitialize_2': 1.2159347534179688e-05, 'reinitialize_3': 0.001310110092163086, 'reinitialize_4': 3.910064697265625e-05, 'reinitialize': 0.0021135807037353516, 'scaled_eq_linestrength': 0.006021738052368164, 'calc_lineshift': 0.0007290840148925781, 'calc_hwhm': 0.0077474117279052734, '_generate_wavenumber_arrays': 0.001207590103149414, 'precompute_DLM_lineshapes': 0.030460834503173828, 'DLM_Initialized_vectors': 9.5367431640625e-06, 'DLM_closest_matching_line': 0.0007565021514892578, 'DLM_Distribute_lines': 0.0016574859619140625, 'DLM_convolve': 6.213346242904663, 'calc_line_broadening': 6.246888160705566, 'calc_other_spectral_quan': 0.0042171478271484375, 'spectrum_calc_before_obj': 6.2693867683410645}",0.0,0.9.29,0.0021135807037353516,0.0007441043853759766,1.2159347534179688e-05,0.001310110092163086,3.910064697265625e-05,boltzmann,0.006021738052368164,1.0,6.2693867683410645,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2410.0,2000.0,1790.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_21.spec,0.001638650894165039,1.0728836059570312e-05,0.0008835792541503906,7.927932500839233,64000.0,300.0,296.0,300.0,300.0,0.0003688335418701172,0.0011544227600097656,cython,440.0,voigt,0.009097099304199219,7.965688943862915,0.0007736682891845703,0.003924846649169922,7.99,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890278.5328019,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.03471064567565918,1000.0,"{'_check_line_databank': 0.0003688335418701172, 'reinitialize_1': 0.0006117820739746094, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0012388229370117188, 'reinitialize_4': 3.886222839355469e-05, 'reinitialize': 0.0019078254699707031, 'scaled_eq_linestrength': 0.007319450378417969, 'calc_lineshift': 0.0007736682891845703, 'calc_hwhm': 0.009097099304199219, '_generate_wavenumber_arrays': 0.0011544227600097656, 'precompute_DLM_lineshapes': 0.03471064567565918, 'DLM_Initialized_vectors': 1.0728836059570312e-05, 'DLM_closest_matching_line': 0.0008835792541503906, 'DLM_Distribute_lines': 0.001638650894165039, 'DLM_convolve': 7.927932500839233, 'calc_line_broadening': 7.965688943862915, 'calc_other_spectral_quan': 0.003924846649169922, 'spectrum_calc_before_obj': 7.990304708480835}",0.0,0.9.29,0.0019078254699707031,0.0006117820739746094,1.1444091796875e-05,0.0012388229370117188,3.886222839355469e-05,boltzmann,0.007319450378417969,1.0,7.990304708480835,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2420.0,2000.0,1780.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_22.spec,0.0016050338745117188,9.059906005859375e-06,0.0007023811340332031,6.566457271575928,66000.0,300.0,296.0,300.0,300.0,0.0004019737243652344,0.001154184341430664,cython,460.0,voigt,0.008605241775512695,6.603867530822754,0.0007636547088623047,0.0043261051177978516,6.63,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890285.5287545,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.03432178497314453,1000.0,"{'_check_line_databank': 0.0004019737243652344, 'reinitialize_1': 0.0005018711090087891, 'reinitialize_2': 1.2159347534179688e-05, 'reinitialize_3': 0.0012867450714111328, 'reinitialize_4': 3.981590270996094e-05, 'reinitialize': 0.001847982406616211, 'scaled_eq_linestrength': 0.005600929260253906, 'calc_lineshift': 0.0007636547088623047, 'calc_hwhm': 0.008605241775512695, '_generate_wavenumber_arrays': 0.001154184341430664, 'precompute_DLM_lineshapes': 0.03432178497314453, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0007023811340332031, 'DLM_Distribute_lines': 0.0016050338745117188, 'DLM_convolve': 6.566457271575928, 'calc_line_broadening': 6.603867530822754, 'calc_other_spectral_quan': 0.0043261051177978516, 'spectrum_calc_before_obj': 6.626640796661377}",0.0,0.9.29,0.001847982406616211,0.0005018711090087891,1.2159347534179688e-05,0.0012867450714111328,3.981590270996094e-05,boltzmann,0.005600929260253906,1.0,6.626640796661377,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2430.0,2000.0,1770.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_23.spec,0.0016710758209228516,9.5367431640625e-06,0.0007908344268798828,12.974732398986816,68000.0,300.0,296.0,300.0,300.0,0.00042176246643066406,0.0012524127960205078,cython,480.0,voigt,0.0075359344482421875,13.013778448104858,0.0007655620574951172,0.004693031311035156,13.04,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890298.9326563,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.035262346267700195,1000.0,"{'_check_line_databank': 0.00042176246643066406, 'reinitialize_1': 0.0012269020080566406, 'reinitialize_2': 1.5735626220703125e-05, 'reinitialize_3': 0.0014736652374267578, 'reinitialize_4': 4.2438507080078125e-05, 'reinitialize': 0.0027680397033691406, 'scaled_eq_linestrength': 0.005828380584716797, 'calc_lineshift': 0.0007655620574951172, 'calc_hwhm': 0.0075359344482421875, '_generate_wavenumber_arrays': 0.0012524127960205078, 'precompute_DLM_lineshapes': 0.035262346267700195, 'DLM_Initialized_vectors': 9.5367431640625e-06, 'DLM_closest_matching_line': 0.0007908344268798828, 'DLM_Distribute_lines': 0.0016710758209228516, 'DLM_convolve': 12.974732398986816, 'calc_line_broadening': 13.013778448104858, 'calc_other_spectral_quan': 0.004693031311035156, 'spectrum_calc_before_obj': 13.037134170532227}",0.0,0.9.29,0.0027680397033691406,0.0012269020080566406,1.5735626220703125e-05,0.0014736652374267578,4.2438507080078125e-05,boltzmann,0.005828380584716797,1.0,13.037134170532227,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2440.0,2000.0,1760.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_24.spec,0.0016818046569824219,1.0251998901367188e-05,0.0007715225219726562,11.818608522415161,70000.0,300.0,296.0,300.0,300.0,0.00037980079650878906,0.0012099742889404297,cython,500.0,voigt,0.009108781814575195,11.860201597213745,0.0007946491241455078,0.004578828811645508,11.89,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890311.216562,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.03842926025390625,1000.0,"{'_check_line_databank': 0.00037980079650878906, 'reinitialize_1': 0.001318216323852539, 'reinitialize_2': 1.2874603271484375e-05, 'reinitialize_3': 0.0015633106231689453, 'reinitialize_4': 5.173683166503906e-05, 'reinitialize': 0.0029566287994384766, 'scaled_eq_linestrength': 0.006229400634765625, 'calc_lineshift': 0.0007946491241455078, 'calc_hwhm': 0.009108781814575195, '_generate_wavenumber_arrays': 0.0012099742889404297, 'precompute_DLM_lineshapes': 0.03842926025390625, 'DLM_Initialized_vectors': 1.0251998901367188e-05, 'DLM_closest_matching_line': 0.0007715225219726562, 'DLM_Distribute_lines': 0.0016818046569824219, 'DLM_convolve': 11.818608522415161, 'calc_line_broadening': 11.860201597213745, 'calc_other_spectral_quan': 0.004578828811645508, 'spectrum_calc_before_obj': 11.88556456565857}",0.0,0.9.29,0.0029566287994384766,0.001318216323852539,1.2874603271484375e-05,0.0015633106231689453,5.173683166503906e-05,boltzmann,0.006229400634765625,1.0,11.88556456565857,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2450.0,2000.0,1750.0,cm-1,0.01,22002.0
