file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210808_Tvib300K_Trot300K_10.spec,1230000,300,296,300,300,cython,300,fft,81.5618400573731,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362736.27717,radis,543823,0,0,0,1,1,CO,CO_2000_14000_543823_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00042700767517089844, 'reinitialize': {'copy_database': 0.028533935546875, 'memory_usage_warning': 0.0015096664428710938, 'reset_population': 3.170967102050781e-05, 'value': 0.03009486198425293}, 'scaled_eq_linestrength': 0.027301311492919922, 'calc_lineshift': 0.002567768096923828, 'calc_hwhm': 0.05314779281616211, 'generate_wavenumber_arrays': 0.028429508209228516, 'calc_line_broadening': {'precompute_DLM_lineshapes': 2.7333123683929443, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.04050564765930176, 'DLM_Distribute_lines': 0.46401214599609375, 'DLM_convolve': 78.08759307861328, 'value': 81.36193823814392}, 'calc_other_spectral_quan': 0.05781197547912598, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,543823,boltzmann,17,5,0.01,0.01,14000,14150,2000,1850,cm-1,0.01,1230001
20210808_Tvib300K_Trot300K_11.spec,1230000,300,296,300,300,cython,300,voigt,10.9600212574005,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362751.10055,radis,543823,0,0,0,1,1,CO,CO_2000_14000_543823_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003886222839355469, 'reinitialize': {'copy_database': 0.07334375381469727, 'memory_usage_warning': 0.0025675296783447266, 'reset_population': 5.817413330078125e-05, 'value': 0.0760040283203125}, 'scaled_eq_linestrength': 0.036023616790771484, 'calc_lineshift': 0.0038499832153320312, 'calc_hwhm': 0.08625912666320801, 'generate_wavenumber_arrays': 0.03226923942565918, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.17658567428588867, 'DLM_Initialized_vectors': 1.6689300537109375e-05, 'DLM_closest_matching_line': 0.04783821105957031, 'DLM_Distribute_lines': 0.5884377956390381, 'DLM_convolve': 9.818146228790283, 'value': 10.663655281066895}, 'calc_other_spectral_quan': 0.06141400337219238, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,543823,boltzmann,17,5,0.01,0.01,14000,14150,2000,1850,cm-1,0.01,1230001
20210808_Tvib300K_Trot300K_12.spec,1430000,300,296,300,300,cython,300,fft,97.7557916641235,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362857.12357,radis,597654,0,0,0,1,1,CO,CO_2000_16000_597654_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025463104248046875, 'reinitialize': {'copy_database': 0.045725345611572266, 'memory_usage_warning': 0.0015015602111816406, 'reset_population': 3.075599670410156e-05, 'value': 0.04727458953857422}, 'scaled_eq_linestrength': 0.03219246864318848, 'calc_lineshift': 0.0026998519897460938, 'calc_hwhm': 0.051117897033691406, 'generate_wavenumber_arrays': 0.041665077209472656, 'calc_line_broadening': {'precompute_DLM_lineshapes': 4.07843279838562, 'DLM_Initialized_vectors': 1.0967254638671875e-05, 'DLM_closest_matching_line': 0.04882979393005371, 'DLM_Distribute_lines': 0.5893847942352295, 'DLM_convolve': 92.7519268989563, 'value': 97.51300001144409}, 'calc_other_spectral_quan': 0.06747221946716309, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,597654,boltzmann,18,5,0.01,0.01,16000,16150,2000,1850,cm-1,0.01,1430001
20210808_Tvib300K_Trot300K_13.spec,1430000,300,296,300,300,cython,300,voigt,11.7586848735809,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628362873.57073,radis,597654,0,0,0,1,1,CO,CO_2000_16000_597654_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00045490264892578125, 'reinitialize': {'copy_database': 0.08075475692749023, 'memory_usage_warning': 0.0018715858459472656, 'reset_population': 3.8623809814453125e-05, 'value': 0.0826869010925293}, 'scaled_eq_linestrength': 0.039798736572265625, 'calc_lineshift': 0.0036873817443847656, 'calc_hwhm': 0.08565163612365723, 'generate_wavenumber_arrays': 0.03263092041015625, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.15157508850097656, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.043769121170043945, 'DLM_Distribute_lines': 0.580747127532959, 'DLM_convolve': 10.620296239852905, 'value': 11.442252159118652}, 'calc_other_spectral_quan': 0.0713961124420166, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,597654,boltzmann,18,5,0.01,0.01,16000,16150,2000,1850,cm-1,0.01,1430001
20210817_Tvib300K_Trot300K.spec,200500,300,296,300,300,,300,voigt,233.680586815,0,True,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,False,False,1E-06,True,"1,2,3,4,5,6",1629214646.50011,radis,99886,0,0,False,True,1,CO,CO_2000_4000_99886_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003974437713623047, 'reinitialize': {'copy_database': 0.006409406661987305, 'memory_usage_warning': 0.0024924278259277344, 'reset_population': 3.528594970703125e-05, 'value': 0.008958816528320312}, 'scaled_eq_linestrength': 0.00928807258605957, 'calc_lineshift': 0.001659393310546875, 'calc_hwhm': 0.025022506713867188, 'generate_wavenumber_arrays': 0.007607936859130859, 'calc_line_broadening': {'init_vectors': 0.12634062767028809, 'voigt_broadening': 2.805924415588379, 'init_vectors_apply': 0.0713350772857666, 'get_matching_line': 0.0053272247314453125, 'aggregate__center_lines': 0.7938544750213623, 'aggregate_wing_lines': 0.003711223602294922, 'value': 3.821671962738037}, 'calc_other_spectral_quan': 0.010661602020263672, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,True,X,True,99886,boltzmann,,,0.01,0.01,4000,4150,2000,1850,cm-1,0.01,200502
20210817_Tvib300K_Trot300K_1.spec,400500,300,296,300,300,,300,voigt,7.86636161804199,0,True,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,False,False,1E-06,True,"1,2,3,4,5,6",1629214683.68847,radis,194918,0,0,False,True,1,CO,CO_2000_6000_194918_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0006651878356933594, 'reinitialize': {'copy_database': 0.017331600189208984, 'memory_usage_warning': 0.0016751289367675781, 'reset_population': 3.1948089599609375e-05, 'value': 0.019057750701904297}, 'scaled_eq_linestrength': 0.01309514045715332, 'calc_lineshift': 0.0015141963958740234, 'calc_hwhm': 0.03116464614868164, 'generate_wavenumber_arrays': 0.011999845504760742, 'calc_line_broadening': {'init_vectors': 0.2603490352630615, 'voigt_broadening': 5.72362494468689, 'init_vectors_apply': 0.14526104927062988, 'get_matching_line': 0.010712862014770508, 'aggregate__center_lines': 1.591266393661499, 'aggregate_wing_lines': 0.0035643577575683594, 'value': 7.761678218841553}, 'calc_other_spectral_quan': 0.021205902099609375, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,True,X,True,194918,boltzmann,,,0.01,0.01,6000,6150,2000,1850,cm-1,0.01,400501
20210817_Tvib300K_Trot300K_2.spec,600500,300,296,300,300,,300,voigt,471.981697083,0,True,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,False,False,1E-06,True,"1,2,3,4,5,6",1629214717.37428,radis,286582,0,0,False,True,1,CO,CO_2000_8000_286582_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003542900085449219, 'reinitialize': {'copy_database': 0.01612067222595215, 'memory_usage_warning': 0.001560211181640625, 'reset_population': 3.0517578125e-05, 'value': 0.01772904396057129}, 'scaled_eq_linestrength': 0.01549673080444336, 'calc_lineshift': 0.0013332366943359375, 'calc_hwhm': 0.03971266746520996, 'generate_wavenumber_arrays': 0.014314651489257812, 'calc_line_broadening': {'init_vectors': 0.3847963809967041, 'voigt_broadening': 8.304825067520142, 'init_vectors_apply': 0.22264719009399414, 'get_matching_line': 0.01681375503540039, 'aggregate__center_lines': 2.3467812538146973, 'aggregate_wing_lines': 0.003916263580322266, 'value': 11.317748308181763}, 'calc_other_spectral_quan': 0.029527664184570312, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,True,X,True,286582,boltzmann,,,0.01,0.01,8000,8150,2000,1850,cm-1,0.01,600501
20210817_Tvib300K_Trot300K_3.spec,700500,300,296,300,300,,300,voigt,800.391311646,0,True,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,False,False,1E-06,True,"1,2,3,4,5,6",1629214745.6426,radis,330087,0,0,False,True,1,CO,CO_2000_9000_330087_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003707408905029297, 'reinitialize': {'copy_database': 0.017041921615600586, 'memory_usage_warning': 0.0020580291748046875, 'reset_population': 3.933906555175781e-05, 'value': 0.019161701202392578}, 'scaled_eq_linestrength': 0.016907453536987305, 'calc_lineshift': 0.0017452239990234375, 'calc_hwhm': 0.040155887603759766, 'generate_wavenumber_arrays': 0.016362905502319336, 'calc_line_broadening': {'init_vectors': 0.4599344730377197, 'voigt_broadening': 9.692566156387329, 'init_vectors_apply': 0.26792120933532715, 'get_matching_line': 0.01866626739501953, 'aggregate__center_lines': 2.717766046524048, 'aggregate_wing_lines': 0.0040645599365234375, 'value': 13.20692753791809}, 'calc_other_spectral_quan': 0.032758235931396484, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,True,X,True,330087,boltzmann,,,0.01,0.01,9000,9150,2000,1850,cm-1,0.01,700501
20210817_Tvib300K_Trot300K_4.spec,800500,300,296,300,300,,300,voigt,1142.619194984,0,True,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,False,False,1E-06,True,"1,2,3,4,5,6",1629214780.53381,radis,374623,0,0,False,True,1,CO,CO_2000_10000_374623_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00044035911560058594, 'reinitialize': {'copy_database': 0.02651810646057129, 'memory_usage_warning': 0.0016629695892333984, 'reset_population': 3.170967102050781e-05, 'value': 0.028232097625732422}, 'scaled_eq_linestrength': 0.02013421058654785, 'calc_lineshift': 0.0021924972534179688, 'calc_hwhm': 0.05254387855529785, 'generate_wavenumber_arrays': 0.019421815872192383, 'calc_line_broadening': {'init_vectors': 0.8273434638977051, 'voigt_broadening': 13.557893753051758, 'init_vectors_apply': 0.44898152351379395, 'get_matching_line': 0.028755664825439453, 'aggregate__center_lines': 3.9265313148498535, 'aggregate_wing_lines': 0.005246400833129883, 'value': 18.8591570854187}, 'calc_other_spectral_quan': 0.05255866050720215, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,True,X,True,374623,boltzmann,,,0.01,0.01,10000,10150,2000,1850,cm-1,0.01,800501
20210817_Tvib300K_Trot300K_5.spec,300500,300,296,300,300,,300,voigt,354.874563217,0,True,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,False,False,1E-06,True,"1,2,3,4,5,6",1629214867.62396,radis,145307,0,0,False,True,1,CO,CO_2000_5000_145307_voigt,None,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003829002380371094, 'reinitialize': {'copy_database': 0.009930133819580078, 'memory_usage_warning': 0.0015840530395507812, 'reset_population': 3.1948089599609375e-05, 'value': 0.011564254760742188}, 'scaled_eq_linestrength': 0.010297775268554688, 'calc_lineshift': 0.001665353775024414, 'calc_hwhm': 0.024518728256225586, 'generate_wavenumber_arrays': 0.0067102909088134766, 'calc_line_broadening': {'init_vectors': 0.19655704498291016, 'voigt_broadening': 4.273248672485352, 'init_vectors_apply': 0.10216283798217773, 'get_matching_line': 0.008060455322265625, 'aggregate__center_lines': 1.2351598739624023, 'aggregate_wing_lines': 0.0030198097229003906, 'value': 5.839446067810059}, 'calc_other_spectral_quan': 0.01268148422241211, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,True,X,True,145307,boltzmann,,,0.01,0.01,5000,5150,2000,1850,cm-1,0.01,300501
