file,Tgas,Tref,Trot,Tvib,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,parfuncfmt,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210629_Tvib300K_Trot300K_45.spec,300.0,296.0,300.0,300.0,12.0,voigt,3.16,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978197.911101,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.0071451663970947266, 'calc_lineshift': 0.001008749008178711, 'calc_hwhm': 0.01011204719543457, 'init_vectors': 0.09906554222106934, 'voigt_broadening': 2.5623912811279297, 'init_vectors_apply': 0.05609893798828125, 'get_matching_line': 0.002042055130004883, 'aggregate__center_lines': 0.3947887420654297, 'aggregate_wing_lines': 0.0010786056518554688, 'calc_line_broadening': 3.134657621383667, 'calc_other_spectral_quan': 0.003188610076904297, 'spectrum_calc_before_obj': 3.1607768535614014}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1592.8689137208794,952.1213717646444,946.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_46.spec,300.0,296.0,300.0,300.0,14.0,voigt,3.72,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978202.3267307,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007410526275634766, 'calc_lineshift': 0.0008516311645507812, 'calc_hwhm': 0.011458635330200195, 'init_vectors': 0.11482429504394531, 'voigt_broadening': 3.055995464324951, 'init_vectors_apply': 0.06794285774230957, 'get_matching_line': 0.001965045928955078, 'aggregate__center_lines': 0.4298670291900635, 'aggregate_wing_lines': 0.0010986328125, 'calc_line_broadening': 3.693406820297241, 'calc_other_spectral_quan': 0.003060579299926758, 'spectrum_calc_before_obj': 3.720355272293091}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1593.8689137208794,952.1213717646444,945.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_47.spec,300.0,296.0,300.0,300.0,16.0,voigt,4.13,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978207.1543286,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.00823068618774414, 'calc_lineshift': 0.0008034706115722656, 'calc_hwhm': 0.009912729263305664, 'init_vectors': 0.13433384895324707, 'voigt_broadening': 3.414046049118042, 'init_vectors_apply': 0.07558560371398926, 'get_matching_line': 0.001965761184692383, 'aggregate__center_lines': 0.44899702072143555, 'aggregate_wing_lines': 0.0012850761413574219, 'calc_line_broadening': 4.100844860076904, 'calc_other_spectral_quan': 0.0030791759490966797, 'spectrum_calc_before_obj': 4.126763343811035}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1594.8689137208794,952.1213717646444,944.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_48.spec,300.0,296.0,300.0,300.0,18.0,voigt,4.61,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978212.4658892,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007246971130371094, 'calc_lineshift': 0.0008077621459960938, 'calc_hwhm': 0.010244607925415039, 'init_vectors': 0.1472606658935547, 'voigt_broadening': 3.839280366897583, 'init_vectors_apply': 0.08541679382324219, 'get_matching_line': 0.0019605159759521484, 'aggregate__center_lines': 0.4772202968597412, 'aggregate_wing_lines': 0.0012829303741455078, 'calc_line_broadening': 4.579317092895508, 'calc_other_spectral_quan': 0.003251314163208008, 'spectrum_calc_before_obj': 4.605108976364136}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1595.8689137208794,952.1213717646444,943.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_49.spec,300.0,296.0,300.0,300.0,20.0,voigt,5.09,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978218.2494142,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007429838180541992, 'calc_lineshift': 0.0008671283721923828, 'calc_hwhm': 0.009433746337890625, 'init_vectors': 0.16379857063293457, 'voigt_broadening': 4.25896143913269, 'init_vectors_apply': 0.0944967269897461, 'get_matching_line': 0.0018944740295410156, 'aggregate__center_lines': 0.512732744216919, 'aggregate_wing_lines': 0.001953125, 'calc_line_broadening': 5.063713788986206, 'calc_other_spectral_quan': 0.0032501220703125, 'spectrum_calc_before_obj': 5.088720083236694}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1596.8689137208794,952.1213717646444,942.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_50.spec,300.0,296.0,300.0,300.0,22.0,voigt,5.6,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978224.5529,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.0073375701904296875, 'calc_lineshift': 0.0008656978607177734, 'calc_hwhm': 0.009014368057250977, 'init_vectors': 0.1808488368988037, 'voigt_broadening': 4.715776443481445, 'init_vectors_apply': 0.10468673706054688, 'get_matching_line': 0.001857757568359375, 'aggregate__center_lines': 0.5345373153686523, 'aggregate_wing_lines': 0.0016930103302001953, 'calc_line_broadening': 5.5723350048065186, 'calc_other_spectral_quan': 0.0032939910888671875, 'spectrum_calc_before_obj': 5.597017288208008}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1597.8689137208794,952.1213717646444,941.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_51.spec,300.0,296.0,300.0,300.0,24.0,voigt,6.05,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978231.308353,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007563114166259766, 'calc_lineshift': 0.0008339881896972656, 'calc_hwhm': 0.009763002395629883, 'init_vectors': 0.20304369926452637, 'voigt_broadening': 5.107545375823975, 'init_vectors_apply': 0.11214041709899902, 'get_matching_line': 0.0019125938415527344, 'aggregate__center_lines': 0.567655086517334, 'aggregate_wing_lines': 0.0014493465423583984, 'calc_line_broadening': 6.029313087463379, 'calc_other_spectral_quan': 0.003395557403564453, 'spectrum_calc_before_obj': 6.05486798286438}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1598.8689137208794,952.1213717646444,940.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_52.spec,300.0,296.0,300.0,300.0,26.0,voigt,6.57,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978238.5797682,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.0072481632232666016, 'calc_lineshift': 0.0008447170257568359, 'calc_hwhm': 0.009369611740112305, 'init_vectors': 0.21166038513183594, 'voigt_broadening': 5.575072765350342, 'init_vectors_apply': 0.12444567680358887, 'get_matching_line': 0.0017881393432617188, 'aggregate__center_lines': 0.5943219661712646, 'aggregate_wing_lines': 0.001529693603515625, 'calc_line_broadening': 6.5469348430633545, 'calc_other_spectral_quan': 0.003261089324951172, 'spectrum_calc_before_obj': 6.571835041046143}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1599.8689137208794,952.1213717646444,939.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_53.spec,300.0,296.0,300.0,300.0,28.0,voigt,7.06,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978246.3431478,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.0074918270111083984, 'calc_lineshift': 0.0007767677307128906, 'calc_hwhm': 0.009790658950805664, 'init_vectors': 0.23365354537963867, 'voigt_broadening': 5.987718105316162, 'init_vectors_apply': 0.1319117546081543, 'get_matching_line': 0.001949310302734375, 'aggregate__center_lines': 0.6359095573425293, 'aggregate_wing_lines': 0.0014469623565673828, 'calc_line_broadening': 7.034655332565308, 'calc_other_spectral_quan': 0.0032854080200195312, 'spectrum_calc_before_obj': 7.060490131378174}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1600.8689137208794,952.1213717646444,938.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_54.spec,300.0,296.0,300.0,300.0,30.0,voigt,7.59,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978254.6344893,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007457256317138672, 'calc_lineshift': 0.0007889270782470703, 'calc_hwhm': 0.00988912582397461, 'init_vectors': 0.2579920291900635, 'voigt_broadening': 6.4671876430511475, 'init_vectors_apply': 0.14128899574279785, 'get_matching_line': 0.0019741058349609375, 'aggregate__center_lines': 0.6479263305664062, 'aggregate_wing_lines': 0.0017170906066894531, 'calc_line_broadening': 7.560917377471924, 'calc_other_spectral_quan': 0.003275156021118164, 'spectrum_calc_before_obj': 7.586628437042236}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1601.8689137208794,952.1213717646444,937.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_55.spec,300.0,296.0,300.0,300.0,32.0,voigt,7.99,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978263.3258033,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007450580596923828, 'calc_lineshift': 0.0009033679962158203, 'calc_hwhm': 0.010071992874145508, 'init_vectors': 0.2627890110015869, 'voigt_broadening': 6.81605076789856, 'init_vectors_apply': 0.14989447593688965, 'get_matching_line': 0.0019390583038330078, 'aggregate__center_lines': 0.6838457584381104, 'aggregate_wing_lines': 0.0016064643859863281, 'calc_line_broadening': 7.961519241333008, 'calc_other_spectral_quan': 0.0034635066986083984, 'spectrum_calc_before_obj': 7.987848520278931}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1602.8689137208794,952.1213717646444,936.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_56.spec,300.0,296.0,300.0,300.0,34.0,voigt,8.53,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978272.561078,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.006993293762207031, 'calc_lineshift': 0.0009086132049560547, 'calc_hwhm': 0.009764671325683594, 'init_vectors': 0.2817666530609131, 'voigt_broadening': 7.290798664093018, 'init_vectors_apply': 0.1594533920288086, 'get_matching_line': 0.001934051513671875, 'aggregate__center_lines': 0.7172715663909912, 'aggregate_wing_lines': 0.0018115043640136719, 'calc_line_broadening': 8.501869440078735, 'calc_other_spectral_quan': 0.003461599349975586, 'spectrum_calc_before_obj': 8.527653694152832}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1603.8689137208794,952.1213717646444,935.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_57.spec,300.0,296.0,300.0,300.0,36.0,voigt,9.06,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978282.3363142,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007107734680175781, 'calc_lineshift': 0.0007951259613037109, 'calc_hwhm': 0.008959531784057617, 'init_vectors': 0.29174327850341797, 'voigt_broadening': 7.776638984680176, 'init_vectors_apply': 0.16963839530944824, 'get_matching_line': 0.0020112991333007812, 'aggregate__center_lines': 0.7433550357818604, 'aggregate_wing_lines': 0.0018565654754638672, 'calc_line_broadening': 9.035643100738525, 'calc_other_spectral_quan': 0.0037670135498046875, 'spectrum_calc_before_obj': 9.060393333435059}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1604.8689137208794,952.1213717646444,934.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_58.spec,300.0,296.0,300.0,300.0,38.0,voigt,10.08,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978293.1474736,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007192850112915039, 'calc_lineshift': 0.0008552074432373047, 'calc_hwhm': 0.009229660034179688, 'init_vectors': 0.3198065757751465, 'voigt_broadening': 8.524518489837646, 'init_vectors_apply': 0.23222017288208008, 'get_matching_line': 0.0018661022186279297, 'aggregate__center_lines': 0.9208199977874756, 'aggregate_wing_lines': 0.0017290115356445312, 'calc_line_broadening': 10.054840087890625, 'calc_other_spectral_quan': 0.0034868717193603516, 'spectrum_calc_before_obj': 10.080133199691772}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1605.8689137208794,952.1213717646444,933.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_59.spec,300.0,296.0,300.0,300.0,40.0,voigt,10.39,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978304.310609,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007544279098510742, 'calc_lineshift': 0.0009057521820068359, 'calc_hwhm': 0.010616302490234375, 'init_vectors': 0.332988977432251, 'voigt_broadening': 8.93527364730835, 'init_vectors_apply': 0.1922013759613037, 'get_matching_line': 0.002901315689086914, 'aggregate__center_lines': 0.844151496887207, 'aggregate_wing_lines': 0.001811981201171875, 'calc_line_broadening': 10.364430665969849, 'calc_other_spectral_quan': 0.003649473190307617, 'spectrum_calc_before_obj': 10.39156723022461}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1606.8689137208794,952.1213717646444,932.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_60.spec,300.0,296.0,300.0,300.0,42.0,voigt,10.72,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978315.7617254,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007355928421020508, 'calc_lineshift': 0.0009005069732666016, 'calc_hwhm': 0.009537220001220703, 'init_vectors': 0.35381484031677246, 'voigt_broadening': 9.22970199584961, 'init_vectors_apply': 0.2018876075744629, 'get_matching_line': 0.0019769668579101562, 'aggregate__center_lines': 0.8430306911468506, 'aggregate_wing_lines': 0.0022237300872802734, 'calc_line_broadening': 10.691848516464233, 'calc_other_spectral_quan': 0.003556489944458008, 'spectrum_calc_before_obj': 10.717260122299194}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1607.8689137208794,952.1213717646444,931.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_61.spec,300.0,296.0,300.0,300.0,44.0,voigt,11.29,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978327.7728016,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007266521453857422, 'calc_lineshift': 0.0008833408355712891, 'calc_hwhm': 0.009782552719116211, 'init_vectors': 0.3587453365325928, 'voigt_broadening': 9.731750965118408, 'init_vectors_apply': 0.21952295303344727, 'get_matching_line': 0.0021834373474121094, 'aggregate__center_lines': 0.8914289474487305, 'aggregate_wing_lines': 0.002303600311279297, 'calc_line_broadening': 11.26773738861084, 'calc_other_spectral_quan': 0.0038199424743652344, 'spectrum_calc_before_obj': 11.293522357940674}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1608.8689137208794,952.1213717646444,930.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_62.spec,300.0,296.0,300.0,300.0,46.0,voigt,11.6,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978340.1078556,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007371187210083008, 'calc_lineshift': 0.0010521411895751953, 'calc_hwhm': 0.010448932647705078, 'init_vectors': 0.4048480987548828, 'voigt_broadening': 9.95467472076416, 'init_vectors_apply': 0.2166898250579834, 'get_matching_line': 0.0019431114196777344, 'aggregate__center_lines': 0.9292023181915283, 'aggregate_wing_lines': 0.0022084712982177734, 'calc_line_broadening': 11.571261405944824, 'calc_other_spectral_quan': 0.003543376922607422, 'spectrum_calc_before_obj': 11.597856283187866}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1609.8689137208794,952.1213717646444,929.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_63.spec,300.0,296.0,300.0,300.0,48.0,voigt,11.96,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978352.8108833,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007658243179321289, 'calc_lineshift': 0.0009126663208007812, 'calc_hwhm': 0.00966954231262207, 'init_vectors': 0.39517903327941895, 'voigt_broadening': 10.301608324050903, 'init_vectors_apply': 0.22284293174743652, 'get_matching_line': 0.0018572807312011719, 'aggregate__center_lines': 0.949751615524292, 'aggregate_wing_lines': 0.0022563934326171875, 'calc_line_broadening': 11.93700385093689, 'calc_other_spectral_quan': 0.003574371337890625, 'spectrum_calc_before_obj': 11.963344812393188}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1610.8689137208794,952.1213717646444,928.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_64.spec,300.0,296.0,300.0,300.0,50.0,voigt,12.91,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624978366.4538414,radis,39287.0,0.0,0.0,0.0,1.0,1.0,CO,CO_952_1587_39287,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.007666110992431641, 'calc_lineshift': 0.0009133815765380859, 'calc_hwhm': 0.009431838989257812, 'init_vectors': 0.41640305519104004, 'voigt_broadening': 11.200692892074585, 'init_vectors_apply': 0.2328653335571289, 'get_matching_line': 0.0020139217376708984, 'aggregate__center_lines': 0.9671695232391357, 'aggregate_wing_lines': 0.002409696578979492, 'calc_line_broadening': 12.887709140777588, 'calc_other_spectral_quan': 0.0035517215728759766, 'spectrum_calc_before_obj': 12.913698673248291}",0.0,0.9.29,boltzmann,1.0,X,1.0,39287.0,boltzmann,0.01,0.01,1586.8689137208794,1611.8689137208794,952.1213717646444,927.1213717646444,cm-1,0.01,63676.0
20210629_Tvib300K_Trot300K_65.spec,300.0,296.0,300.0,300.0,1.0,voigt,2.16,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624979493.4926364,radis,186498.0,0.0,0.0,0.0,1.0,1.0,CO,CO_488_4347_186498,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.01700878143310547, 'calc_lineshift': 0.0012905597686767578, 'calc_hwhm': 0.018603086471557617, 'init_vectors': 0.0437619686126709, 'voigt_broadening': 0.9280619621276855, 'init_vectors_apply': 0.02632880210876465, 'get_matching_line': 0.009860038757324219, 'aggregate__center_lines': 1.065321445465088, 'aggregate_wing_lines': 0.002895832061767578, 'calc_line_broadening': 2.0822179317474365, 'calc_other_spectral_quan': 0.020286083221435547, 'spectrum_calc_before_obj': 2.1649255752563477}",0.0,0.9.29,boltzmann,1.0,X,1.0,186498.0,boltzmann,0.01,0.01,4346.639844334266,4347.139844334266,487.67192712355757,487.17192712355757,cm-1,0.01,385998.0
20210629_Tvib300K_Trot300K_66.spec,300.0,296.0,300.0,300.0,2.0,voigt,3.32,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624979501.1164494,radis,186498.0,0.0,0.0,0.0,1.0,1.0,CO,CO_488_4347_186498,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.012354612350463867, 'calc_lineshift': 0.0014052391052246094, 'calc_hwhm': 0.01990652084350586, 'init_vectors': 0.09001684188842773, 'voigt_broadening': 1.8773210048675537, 'init_vectors_apply': 0.051836252212524414, 'get_matching_line': 0.011368274688720703, 'aggregate__center_lines': 1.205712080001831, 'aggregate_wing_lines': 0.0015234947204589844, 'calc_line_broadening': 3.247919797897339, 'calc_other_spectral_quan': 0.01590704917907715, 'spectrum_calc_before_obj': 3.3190736770629883}",0.0,0.9.29,boltzmann,1.0,X,1.0,186498.0,boltzmann,0.01,0.01,4346.639844334266,4347.639844334266,487.67192712355757,486.67192712355757,cm-1,0.01,385998.0
20210629_Tvib300K_Trot300K_67.spec,300.0,296.0,300.0,300.0,3.0,voigt,4.36,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624979509.8848321,radis,186498.0,0.0,0.0,0.0,1.0,1.0,CO,CO_488_4347_186498,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.01595926284790039, 'calc_lineshift': 0.0020606517791748047, 'calc_hwhm': 0.01985001564025879, 'init_vectors': 0.13651204109191895, 'voigt_broadening': 2.8523364067077637, 'init_vectors_apply': 0.0733327865600586, 'get_matching_line': 0.010597944259643555, 'aggregate__center_lines': 1.190676212310791, 'aggregate_wing_lines': 0.0015869140625, 'calc_line_broadening': 4.279666185379028, 'calc_other_spectral_quan': 0.016366243362426758, 'spectrum_calc_before_obj': 4.356983184814453}",0.0,0.9.29,boltzmann,1.0,X,1.0,186498.0,boltzmann,0.01,0.01,4346.639844334266,4348.139844334266,487.67192712355757,486.17192712355757,cm-1,0.01,385998.0
20210629_Tvib300K_Trot300K_68.spec,300.0,296.0,300.0,300.0,4.0,voigt,5.57,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1624979519.6176963,radis,186498.0,0.0,0.0,0.0,1.0,1.0,CO,CO_488_4347_186498,hapi,1.0,1000.0,"{'scaled_eq_lineshift': 0.011862754821777344, 'calc_lineshift': 0.0011303424835205078, 'calc_hwhm': 0.016654491424560547, 'init_vectors': 0.1734180450439453, 'voigt_broadening': 3.933217763900757, 'init_vectors_apply': 0.09566521644592285, 'get_matching_line': 0.010025978088378906, 'aggregate__center_lines': 1.273521900177002, 'aggregate_wing_lines': 0.0022475719451904297, 'calc_line_broadening': 5.50764799118042, 'calc_other_spectral_quan': 0.016185760498046875, 'spectrum_calc_before_obj': 5.574389934539795}",0.0,0.9.29,boltzmann,1.0,X,1.0,186498.0,boltzmann,0.01,0.01,4346.639844334266,4348.639844334266,487.67192712355757,485.67192712355757,cm-1,0.01,385998.0
