file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210722_Tvib300K_Trot300K_10.spec,0.019788265228271484,1.1205673217773438e-05,0.006636142730712891,42.34771227836609,2230000.0,300.0,296.0,300.0,300.0,0.00038814544677734375,0.038214921951293945,cython,300.0,fft,0.0033347606658935547,43.931376695632935,0.0008823871612548828,0.09147787094116211,44.08,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626951459.849623,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_24000_60000_fft,simple,hapi,1.0,1.5483791828155518,1000.0,"{'_check_line_databank': 0.00038814544677734375, 'reinitialize_1': 0.0034651756286621094, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0015897750854492188, 'reinitialize_4': 3.0279159545898438e-05, 'reinitialize': 0.005102634429931641, 'scaled_eq_linestrength': 0.007097959518432617, 'calc_lineshift': 0.0008823871612548828, 'calc_hwhm': 0.0033347606658935547, '_generate_wavenumber_arrays': 0.038214921951293945, 'precompute_DLM_lineshapes': 1.5483791828155518, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.006636142730712891, 'DLM_Distribute_lines': 0.019788265228271484, 'DLM_convolve': 42.34771227836609, 'calc_line_broadening': 43.931376695632935, 'calc_other_spectral_quan': 0.09147787094116211, 'spectrum_calc_before_obj': 44.077940464019775}",0.0,0.9.29,0.005102634429931641,0.0034651756286621094,1.1444091796875e-05,0.0015897750854492188,3.0279159545898438e-05,boltzmann,0.007097959518432617,1.0,44.077940464019775,X,1.0,652868.0,boltzmann,6.0,5.0,0.01,0.01,24000.0,24150.0,2000.0,1850.0,cm-1,0.01,2230001.0
20210722_Tvib300K_Trot300K_11.spec,0.019191980361938477,1.0967254638671875e-05,0.007016897201538086,44.15506625175476,2430000.0,300.0,296.0,300.0,300.0,0.0003399848937988281,0.04171562194824219,cython,300.0,fft,0.0035386085510253906,45.80955147743225,0.0008118152618408203,0.10161805152893066,45.97,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626951537.6282537,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_26000_60000_fft,simple,hapi,1.0,1.6189532279968262,1000.0,"{'_check_line_databank': 0.0003399848937988281, 'reinitialize_1': 0.003067493438720703, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016057491302490234, 'reinitialize_4': 3.0994415283203125e-05, 'reinitialize': 0.004720926284790039, 'scaled_eq_linestrength': 0.007241249084472656, 'calc_lineshift': 0.0008118152618408203, 'calc_hwhm': 0.0035386085510253906, '_generate_wavenumber_arrays': 0.04171562194824219, 'precompute_DLM_lineshapes': 1.6189532279968262, 'DLM_Initialized_vectors': 1.0967254638671875e-05, 'DLM_closest_matching_line': 0.007016897201538086, 'DLM_Distribute_lines': 0.019191980361938477, 'DLM_convolve': 44.15506625175476, 'calc_line_broadening': 45.80955147743225, 'calc_other_spectral_quan': 0.10161805152893066, 'spectrum_calc_before_obj': 45.96960377693176}",0.0,0.9.29,0.004720926284790039,0.003067493438720703,1.0728836059570312e-05,0.0016057491302490234,3.0994415283203125e-05,boltzmann,0.007241249084472656,1.0,45.96960377693176,X,1.0,652868.0,boltzmann,6.0,5.0,0.01,0.01,26000.0,26150.0,2000.0,1850.0,cm-1,0.01,2430001.0
20210722_Tvib300K_Trot300K_12.spec,0.01947617530822754,1.1444091796875e-05,0.0072536468505859375,47.136882305145264,2630000.0,300.0,296.0,300.0,300.0,0.0003895759582519531,0.0454859733581543,cython,300.0,fft,0.0035924911499023438,48.95679521560669,0.000782012939453125,0.1083383560180664,49.13,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626951621.1948647,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_28000_60000_fft,simple,hapi,1.0,1.7821197509765625,1000.0,"{'_check_line_databank': 0.0003895759582519531, 'reinitialize_1': 0.003164052963256836, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0017538070678710938, 'reinitialize_4': 3.0994415283203125e-05, 'reinitialize': 0.004966020584106445, 'scaled_eq_linestrength': 0.007544994354248047, 'calc_lineshift': 0.000782012939453125, 'calc_hwhm': 0.0035924911499023438, '_generate_wavenumber_arrays': 0.0454859733581543, 'precompute_DLM_lineshapes': 1.7821197509765625, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.0072536468505859375, 'DLM_Distribute_lines': 0.01947617530822754, 'DLM_convolve': 47.136882305145264, 'calc_line_broadening': 48.95679521560669, 'calc_other_spectral_quan': 0.1083383560180664, 'spectrum_calc_before_obj': 49.12795972824097}",0.0,0.9.29,0.004966020584106445,0.003164052963256836,1.1205673217773438e-05,0.0017538070678710938,3.0994415283203125e-05,boltzmann,0.007544994354248047,1.0,49.12795972824097,X,1.0,652868.0,boltzmann,6.0,5.0,0.01,0.01,28000.0,28150.0,2000.0,1850.0,cm-1,0.01,2630001.0
20210722_Tvib300K_Trot300K_13.spec,0.019268512725830078,1.1682510375976562e-05,0.0074884891510009766,53.13842153549194,2830000.0,300.0,296.0,300.0,300.0,0.0003502368927001953,0.0487208366394043,cython,300.0,fft,0.003745555877685547,55.07874941825867,0.0010428428649902344,0.12037944793701172,55.27,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626951713.9135404,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_30000_60000_fft,simple,hapi,1.0,1.9020001888275146,1000.0,"{'_check_line_databank': 0.0003502368927001953, 'reinitialize_1': 0.0034852027893066406, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0017054080963134766, 'reinitialize_4': 3.218650817871094e-05, 'reinitialize': 0.005240678787231445, 'scaled_eq_linestrength': 0.007115840911865234, 'calc_lineshift': 0.0010428428649902344, 'calc_hwhm': 0.003745555877685547, '_generate_wavenumber_arrays': 0.0487208366394043, 'precompute_DLM_lineshapes': 1.9020001888275146, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0074884891510009766, 'DLM_Distribute_lines': 0.019268512725830078, 'DLM_convolve': 53.13842153549194, 'calc_line_broadening': 55.07874941825867, 'calc_other_spectral_quan': 0.12037944793701172, 'spectrum_calc_before_obj': 55.26541185379028}",0.0,0.9.29,0.005240678787231445,0.0034852027893066406,1.1205673217773438e-05,0.0017054080963134766,3.218650817871094e-05,boltzmann,0.007115840911865234,1.0,55.26541185379028,X,1.0,652868.0,boltzmann,6.0,5.0,0.01,0.01,30000.0,30150.0,2000.0,1850.0,cm-1,0.01,2830001.0
20210722_Tvib300K_Trot300K_14.spec,0.021595001220703125,1.1920928955078125e-05,0.008336782455444336,57.20161318778992,3030000.0,300.0,296.0,300.0,300.0,0.00035119056701660156,0.05382251739501953,cython,300.0,fft,0.003983974456787109,59.337785959243774,0.0008871555328369141,0.12870311737060547,59.54,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626951813.9442089,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_32000_60000_fft,simple,hapi,1.0,2.0949747562408447,1000.0,"{'_check_line_databank': 0.00035119056701660156, 'reinitialize_1': 0.0030355453491210938, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016293525695800781, 'reinitialize_4': 2.9802322387695312e-05, 'reinitialize': 0.004711627960205078, 'scaled_eq_linestrength': 0.007330179214477539, 'calc_lineshift': 0.0008871555328369141, 'calc_hwhm': 0.003983974456787109, '_generate_wavenumber_arrays': 0.05382251739501953, 'precompute_DLM_lineshapes': 2.0949747562408447, 'DLM_Initialized_vectors': 1.1920928955078125e-05, 'DLM_closest_matching_line': 0.008336782455444336, 'DLM_Distribute_lines': 0.021595001220703125, 'DLM_convolve': 57.20161318778992, 'calc_line_broadening': 59.337785959243774, 'calc_other_spectral_quan': 0.12870311737060547, 'spectrum_calc_before_obj': 59.537641286849976}",0.0,0.9.29,0.004711627960205078,0.0030355453491210938,1.0728836059570312e-05,0.0016293525695800781,2.9802322387695312e-05,boltzmann,0.007330179214477539,1.0,59.537641286849976,X,1.0,652868.0,boltzmann,6.0,5.0,0.01,0.01,32000.0,32150.0,2000.0,1850.0,cm-1,0.01,3030001.0
20210722_Tvib300K_Trot300K_15.spec,0.020383119583129883,1.3828277587890625e-05,0.00854039192199707,88.67349076271057,3230000.0,300.0,296.0,300.0,300.0,0.00036144256591796875,0.05799555778503418,cython,300.0,fft,0.0032715797424316406,90.97799777984619,0.0007958412170410156,0.17032718658447266,91.22,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626951949.5395339,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_34000_60000_fft,simple,hapi,1.0,2.262463092803955,1000.0,"{'_check_line_databank': 0.00036144256591796875, 'reinitialize_1': 0.003163576126098633, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0015969276428222656, 'reinitialize_4': 3.0040740966796875e-05, 'reinitialize': 0.004807233810424805, 'scaled_eq_linestrength': 0.006904125213623047, 'calc_lineshift': 0.0007958412170410156, 'calc_hwhm': 0.0032715797424316406, '_generate_wavenumber_arrays': 0.05799555778503418, 'precompute_DLM_lineshapes': 2.262463092803955, 'DLM_Initialized_vectors': 1.3828277587890625e-05, 'DLM_closest_matching_line': 0.00854039192199707, 'DLM_Distribute_lines': 0.020383119583129883, 'DLM_convolve': 88.67349076271057, 'calc_line_broadening': 90.97799777984619, 'calc_other_spectral_quan': 0.17032718658447266, 'spectrum_calc_before_obj': 91.22253322601318}",0.0,0.9.29,0.004807233810424805,0.003163576126098633,1.0967254638671875e-05,0.0015969276428222656,3.0040740966796875e-05,boltzmann,0.006904125213623047,1.0,91.22253322601318,X,1.0,652868.0,boltzmann,6.0,5.0,0.01,0.01,34000.0,34150.0,2000.0,1850.0,cm-1,0.01,3230001.0
20210722_Tvib300K_Trot300K_16.spec,0.02113032341003418,5.245208740234375e-06,0.0040187835693359375,39.473716020584106,230000.0,300.0,296.0,300.0,300.0,0.0003681182861328125,0.0048215389251708984,cython,300.0,voigt,0.010768890380859375,39.5478880405426,0.0010585784912109375,0.024013519287109375,39.6,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626952075.274379,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_4000_60000_voigt,simple,hapi,1.0,0.044516801834106445,1000.0,"{'_check_line_databank': 0.0003681182861328125, 'reinitialize_1': 0.004049777984619141, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0018620491027832031, 'reinitialize_4': 3.075599670410156e-05, 'reinitialize': 0.005961418151855469, 'scaled_eq_linestrength': 0.00827646255493164, 'calc_lineshift': 0.0010585784912109375, 'calc_hwhm': 0.010768890380859375, '_generate_wavenumber_arrays': 0.0048215389251708984, 'precompute_DLM_lineshapes': 0.044516801834106445, 'DLM_Initialized_vectors': 5.245208740234375e-06, 'DLM_closest_matching_line': 0.0040187835693359375, 'DLM_Distribute_lines': 0.02113032341003418, 'DLM_convolve': 39.473716020584106, 'calc_line_broadening': 39.5478880405426, 'calc_other_spectral_quan': 0.024013519287109375, 'spectrum_calc_before_obj': 39.60323214530945}",0.0,0.9.29,0.005961418151855469,0.004049777984619141,1.1205673217773438e-05,0.0018620491027832031,3.075599670410156e-05,boltzmann,0.00827646255493164,1.0,39.60323214530945,X,1.0,115755.0,boltzmann,6.0,5.0,0.01,0.01,4000.0,4150.0,2000.0,1850.0,cm-1,0.01,230002.0
20210722_Tvib300K_Trot300K_17.spec,0.022419214248657227,1.1682510375976562e-05,0.0042378902435302734,76.87864875793457,430000.0,300.0,296.0,300.0,300.0,0.00038242340087890625,0.00997614860534668,cython,300.0,voigt,0.010545015335083008,76.9568772315979,0.0008471012115478516,0.05210542678833008,77.04,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626952156.396118,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_6000_60000_voigt,simple,hapi,1.0,0.04566836357116699,1000.0,"{'_check_line_databank': 0.00038242340087890625, 'reinitialize_1': 0.003466367721557617, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0017905235290527344, 'reinitialize_4': 3.1948089599609375e-05, 'reinitialize': 0.005307674407958984, 'scaled_eq_linestrength': 0.006626605987548828, 'calc_lineshift': 0.0008471012115478516, 'calc_hwhm': 0.010545015335083008, '_generate_wavenumber_arrays': 0.00997614860534668, 'precompute_DLM_lineshapes': 0.04566836357116699, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0042378902435302734, 'DLM_Distribute_lines': 0.022419214248657227, 'DLM_convolve': 76.87864875793457, 'calc_line_broadening': 76.9568772315979, 'calc_other_spectral_quan': 0.05210542678833008, 'spectrum_calc_before_obj': 77.04274272918701}",0.0,0.9.29,0.005307674407958984,0.003466367721557617,1.1920928955078125e-05,0.0017905235290527344,3.1948089599609375e-05,boltzmann,0.006626605987548828,1.0,77.04274272918701,X,1.0,210572.0,boltzmann,6.0,5.0,0.01,0.01,6000.0,6150.0,2000.0,1850.0,cm-1,0.01,430001.0
20210722_Tvib300K_Trot300K_18.spec,0.021881103515625,1.1682510375976562e-05,0.004723072052001953,133.2319254875183,630000.0,300.0,296.0,300.0,300.0,0.00039076805114746094,0.012720346450805664,cython,300.0,voigt,0.009980201721191406,133.31426286697388,0.0007848739624023438,0.06616806983947754,133.42,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626952296.4909778,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_8000_60000_voigt,simple,hapi,1.0,0.049462318420410156,1000.0,"{'_check_line_databank': 0.00039076805114746094, 'reinitialize_1': 0.0036034584045410156, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0016355514526367188, 'reinitialize_4': 2.956390380859375e-05, 'reinitialize': 0.005285739898681641, 'scaled_eq_linestrength': 0.006799936294555664, 'calc_lineshift': 0.0007848739624023438, 'calc_hwhm': 0.009980201721191406, '_generate_wavenumber_arrays': 0.012720346450805664, 'precompute_DLM_lineshapes': 0.049462318420410156, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.004723072052001953, 'DLM_Distribute_lines': 0.021881103515625, 'DLM_convolve': 133.2319254875183, 'calc_line_broadening': 133.31426286697388, 'calc_other_spectral_quan': 0.06616806983947754, 'spectrum_calc_before_obj': 133.41647243499756}",0.0,0.9.29,0.005285739898681641,0.0036034584045410156,1.1205673217773438e-05,0.0016355514526367188,2.956390380859375e-05,boltzmann,0.006799936294555664,1.0,133.41647243499756,X,1.0,301576.0,boltzmann,6.0,5.0,0.01,0.01,8000.0,8150.0,2000.0,1850.0,cm-1,0.01,630001.0
20210722_Tvib300K_Trot300K_19.spec,0.02119922637939453,1.0251998901367188e-05,0.0050144195556640625,135.66785526275635,830000.0,300.0,296.0,300.0,300.0,0.0004029273986816406,0.014508724212646484,cython,300.0,voigt,0.009916305541992188,135.74574851989746,0.0008144378662109375,0.09099125862121582,135.87,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626952442.4098046,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_10000_60000_voigt,simple,hapi,1.0,0.04521322250366211,1000.0,"{'_check_line_databank': 0.0004029273986816406, 'reinitialize_1': 0.0033190250396728516, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0017004013061523438, 'reinitialize_4': 3.0994415283203125e-05, 'reinitialize': 0.005068778991699219, 'scaled_eq_linestrength': 0.00680851936340332, 'calc_lineshift': 0.0008144378662109375, 'calc_hwhm': 0.009916305541992188, '_generate_wavenumber_arrays': 0.014508724212646484, 'precompute_DLM_lineshapes': 0.04521322250366211, 'DLM_Initialized_vectors': 1.0251998901367188e-05, 'DLM_closest_matching_line': 0.0050144195556640625, 'DLM_Distribute_lines': 0.02119922637939453, 'DLM_convolve': 135.66785526275635, 'calc_line_broadening': 135.74574851989746, 'calc_other_spectral_quan': 0.09099125862121582, 'spectrum_calc_before_obj': 135.87433981895447}",0.0,0.9.29,0.005068778991699219,0.0033190250396728516,1.1444091796875e-05,0.0017004013061523438,3.0994415283203125e-05,boltzmann,0.00680851936340332,1.0,135.87433981895447,X,1.0,389355.0,boltzmann,6.0,5.0,0.01,0.01,10000.0,10150.0,2000.0,1850.0,cm-1,0.01,830001.0
20210722_Tvib300K_Trot300K_20.spec,0.021724700927734375,1.2874603271484375e-05,0.0058553218841552734,217.43532514572144,1030000.0,300.0,296.0,300.0,300.0,0.0003752708435058594,0.02178215980529785,cython,300.0,voigt,0.010713338851928711,217.5186414718628,0.0009496212005615234,0.11906886100769043,217.68,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626952672.2489328,radis,60000.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_12000_60000_voigt,simple,hapi,1.0,0.048393964767456055,1000.0,"{'_check_line_databank': 0.0003752708435058594, 'reinitialize_1': 0.003045797348022461, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.001691579818725586, 'reinitialize_4': 3.0040740966796875e-05, 'reinitialize': 0.004785060882568359, 'scaled_eq_linestrength': 0.006906747817993164, 'calc_lineshift': 0.0009496212005615234, 'calc_hwhm': 0.010713338851928711, '_generate_wavenumber_arrays': 0.02178215980529785, 'precompute_DLM_lineshapes': 0.048393964767456055, 'DLM_Initialized_vectors': 1.2874603271484375e-05, 'DLM_closest_matching_line': 0.0058553218841552734, 'DLM_Distribute_lines': 0.021724700927734375, 'DLM_convolve': 217.43532514572144, 'calc_line_broadening': 217.5186414718628, 'calc_other_spectral_quan': 0.11906886100769043, 'spectrum_calc_before_obj': 217.68329858779907}",0.0,0.9.29,0.004785060882568359,0.003045797348022461,1.1682510375976562e-05,0.001691579818725586,3.0040740966796875e-05,boltzmann,0.006906747817993164,1.0,217.68329858779907,X,1.0,471366.0,boltzmann,6.0,5.0,0.01,0.01,12000.0,12150.0,2000.0,1850.0,cm-1,0.01,1030001.0
