,file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,1+wL*wG
3,20210808_Tvib300K_Trot300K_3.spec,430000.0,300.0,296.0,300.0,300.0,cython,300.0,voigt,1.5034265518188477,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362526.0708616,radis,210572.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_6000_210572_voigt,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0003483295440673828, 'reinitialize': {'copy_database': 0.02192544937133789, 'memory_usage_warning': 0.0016067028045654297, 'reset_population': 3.147125244140625e-05, 'value': 0.02358245849609375}, 'scaled_eq_linestrength': 0.015230417251586914, 'calc_lineshift': 0.0011949539184570312, 'calc_hwhm': 0.02832508087158203, 'generate_wavenumber_arrays': 0.008004188537597656, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07696151733398438, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.012019872665405273, 'DLM_Distribute_lines': 0.11237168312072754, 'DLM_convolve': 1.1941375732421875, 'value': 1.402794361114502}, 'calc_other_spectral_quan': 0.023839235305786133, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,210572.0,boltzmann,11.0,5.0,0.01,0.01,6000.0,6150.0,2000.0,1850.0,cm-1,0.01,430001.0,
4,20210808_Tvib300K_Trot300K_4.spec,630000.0,300.0,296.0,300.0,300.0,cython,300.0,fft,28.837400913238525,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362558.7024667,radis,301576.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_8000_301576_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002758502960205078, 'reinitialize': {'copy_database': 0.015095949172973633, 'memory_usage_warning': 0.0015897750854492188, 'reset_population': 8.273124694824219e-05, 'value': 0.01680469512939453}, 'scaled_eq_linestrength': 0.02169036865234375, 'calc_lineshift': 0.0013172626495361328, 'calc_hwhm': 0.030095338821411133, 'generate_wavenumber_arrays': 0.016948223114013672, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.9233381748199463, 'DLM_Initialized_vectors': 2.7894973754882812e-05, 'DLM_closest_matching_line': 0.025007009506225586, 'DLM_Distribute_lines': 0.21470141410827637, 'DLM_convolve': 27.548224449157715, 'value': 28.724740028381348}, 'calc_other_spectral_quan': 0.02540111541748047, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,301576.0,boltzmann,13.0,5.0,0.01,0.01,8000.0,8150.0,2000.0,1850.0,cm-1,0.01,630001.0,
5,20210808_Tvib300K_Trot300K_5.spec,630000.0,300.0,296.0,300.0,300.0,cython,300.0,voigt,5.041471004486084,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362565.718353,radis,301576.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_8000_301576_voigt,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0003590583801269531, 'reinitialize': {'copy_database': 0.03581500053405762, 'memory_usage_warning': 0.0016410350799560547, 'reset_population': 3.337860107421875e-05, 'value': 0.037508487701416016}, 'scaled_eq_linestrength': 0.019608020782470703, 'calc_lineshift': 0.0022542476654052734, 'calc_hwhm': 0.05054664611816406, 'generate_wavenumber_arrays': 0.014163017272949219, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.09866881370544434, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0206453800201416, 'DLM_Distribute_lines': 0.21256709098815918, 'DLM_convolve': 4.545077562332153, 'value': 4.88811182975769}, 'calc_other_spectral_quan': 0.028806209564208984, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,301576.0,boltzmann,13.0,5.0,0.01,0.01,8000.0,8150.0,2000.0,1850.0,cm-1,0.01,630001.0,
6,20210808_Tvib300K_Trot300K_6.spec,830000.0,300.0,296.0,300.0,300.0,cython,300.0,fft,18.983891248703003,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362589.2739027,radis,389355.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_10000_389355_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002684593200683594, 'reinitialize': {'copy_database': 0.019465208053588867, 'memory_usage_warning': 0.0015501976013183594, 'reset_population': 3.170967102050781e-05, 'value': 0.021065235137939453}, 'scaled_eq_linestrength': 0.01981043815612793, 'calc_lineshift': 0.0023393630981445312, 'calc_hwhm': 0.03453397750854492, 'generate_wavenumber_arrays': 0.016669273376464844, 'calc_line_broadening': {'precompute_DLM_lineshapes': 1.3385884761810303, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.025305986404418945, 'DLM_Distribute_lines': 0.2778654098510742, 'DLM_convolve': 17.189584255218506, 'value': 18.85510492324829}, 'calc_other_spectral_quan': 0.03398704528808594, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,389355.0,boltzmann,14.0,5.0,0.01,0.01,10000.0,10150.0,2000.0,1850.0,cm-1,0.01,830001.0,
7,20210808_Tvib300K_Trot300K_7.spec,830000.0,300.0,296.0,300.0,300.0,cython,300.0,voigt,5.332520008087158,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362597.041732,radis,389355.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_10000_389355_voigt,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.000408172607421875, 'reinitialize': {'copy_database': 0.03585982322692871, 'memory_usage_warning': 0.0016083717346191406, 'reset_population': 3.266334533691406e-05, 'value': 0.037520647048950195}, 'scaled_eq_linestrength': 0.020524024963378906, 'calc_lineshift': 0.0020494461059570312, 'calc_hwhm': 0.05015373229980469, 'generate_wavenumber_arrays': 0.01898670196533203, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10279965400695801, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.02652597427368164, 'DLM_Distribute_lines': 0.2713000774383545, 'DLM_convolve': 4.749122381210327, 'value': 5.166712522506714}, 'calc_other_spectral_quan': 0.036041975021362305, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,389355.0,boltzmann,14.0,5.0,0.01,0.01,10000.0,10150.0,2000.0,1850.0,cm-1,0.01,830001.0,
8,20210808_Tvib300K_Trot300K_8.spec,1030000.0,300.0,296.0,300.0,300.0,cython,300.0,fft,36.17767906188965,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362638.7686448,radis,471366.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_12000_471366_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002434253692626953, 'reinitialize': {'copy_database': 0.025913476943969727, 'memory_usage_warning': 0.001550912857055664, 'reset_population': 3.3855438232421875e-05, 'value': 0.027549266815185547}, 'scaled_eq_linestrength': 0.023593902587890625, 'calc_lineshift': 0.002069711685180664, 'calc_hwhm': 0.04236936569213867, 'generate_wavenumber_arrays': 0.025920391082763672, 'calc_line_broadening': {'precompute_DLM_lineshapes': 2.0398223400115967, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.03431057929992676, 'DLM_Distribute_lines': 0.38538169860839844, 'DLM_convolve': 33.52356481552124, 'value': 36.013046979904175}, 'calc_other_spectral_quan': 0.04276275634765625, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,471366.0,boltzmann,16.0,5.0,0.01,0.01,12000.0,12150.0,2000.0,1850.0,cm-1,0.01,1030001.0,
9,20210808_Tvib300K_Trot300K_9.spec,1030000.0,300.0,296.0,300.0,300.0,cython,300.0,voigt,6.312613725662232,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362648.0603664,radis,471366.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_12000_471366_voigt,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0003743171691894531, 'reinitialize': {'copy_database': 0.04761362075805664, 'memory_usage_warning': 0.0015137195587158203, 'reset_population': 3.170967102050781e-05, 'value': 0.04917788505554199}, 'scaled_eq_linestrength': 0.023750782012939453, 'calc_lineshift': 0.002175569534301758, 'calc_hwhm': 0.05033707618713379, 'generate_wavenumber_arrays': 0.019910573959350586, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.1188967227935791, 'DLM_Initialized_vectors': 1.0013580322265625e-05, 'DLM_closest_matching_line': 0.030727624893188477, 'DLM_Distribute_lines': 0.3676950931549072, 'DLM_convolve': 5.581960678100586, 'value': 6.122305393218994}, 'calc_other_spectral_quan': 0.04447531700134277, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,471366.0,boltzmann,16.0,5.0,0.01,0.01,12000.0,12150.0,2000.0,1850.0,cm-1,0.01,1030001.0,
10,20210808_Tvib300K_Trot300K_10.spec,1230000.0,300.0,296.0,300.0,300.0,cython,300.0,fft,81.56184005737305,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362736.277174,radis,543823.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_14000_543823_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.00042700767517089844, 'reinitialize': {'copy_database': 0.028533935546875, 'memory_usage_warning': 0.0015096664428710938, 'reset_population': 3.170967102050781e-05, 'value': 0.03009486198425293}, 'scaled_eq_linestrength': 0.027301311492919922, 'calc_lineshift': 0.002567768096923828, 'calc_hwhm': 0.05314779281616211, 'generate_wavenumber_arrays': 0.028429508209228516, 'calc_line_broadening': {'precompute_DLM_lineshapes': 2.7333123683929443, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.04050564765930176, 'DLM_Distribute_lines': 0.46401214599609375, 'DLM_convolve': 78.08759307861328, 'value': 81.36193823814392}, 'calc_other_spectral_quan': 0.05781197547912598, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,543823.0,boltzmann,17.0,5.0,0.01,0.01,14000.0,14150.0,2000.0,1850.0,cm-1,0.01,1230001.0,
11,20210808_Tvib300K_Trot300K_11.spec,1230000.0,300.0,296.0,300.0,300.0,cython,300.0,voigt,10.960021257400513,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362751.1005533,radis,543823.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_14000_543823_voigt,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0003886222839355469, 'reinitialize': {'copy_database': 0.07334375381469727, 'memory_usage_warning': 0.0025675296783447266, 'reset_population': 5.817413330078125e-05, 'value': 0.0760040283203125}, 'scaled_eq_linestrength': 0.036023616790771484, 'calc_lineshift': 0.0038499832153320312, 'calc_hwhm': 0.08625912666320801, 'generate_wavenumber_arrays': 0.03226923942565918, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.17658567428588867, 'DLM_Initialized_vectors': 1.6689300537109375e-05, 'DLM_closest_matching_line': 0.04783821105957031, 'DLM_Distribute_lines': 0.5884377956390381, 'DLM_convolve': 9.818146228790283, 'value': 10.663655281066895}, 'calc_other_spectral_quan': 0.06141400337219238, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,543823.0,boltzmann,17.0,5.0,0.01,0.01,14000.0,14150.0,2000.0,1850.0,cm-1,0.01,1230001.0,
12,20210808_Tvib300K_Trot300K_12.spec,1430000.0,300.0,296.0,300.0,300.0,cython,300.0,fft,97.75579166412355,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362857.1235733,radis,597654.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_16000_597654_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.00025463104248046875, 'reinitialize': {'copy_database': 0.045725345611572266, 'memory_usage_warning': 0.0015015602111816406, 'reset_population': 3.075599670410156e-05, 'value': 0.04727458953857422}, 'scaled_eq_linestrength': 0.03219246864318848, 'calc_lineshift': 0.0026998519897460938, 'calc_hwhm': 0.051117897033691406, 'generate_wavenumber_arrays': 0.041665077209472656, 'calc_line_broadening': {'precompute_DLM_lineshapes': 4.07843279838562, 'DLM_Initialized_vectors': 1.0967254638671875e-05, 'DLM_closest_matching_line': 0.04882979393005371, 'DLM_Distribute_lines': 0.5893847942352295, 'DLM_convolve': 92.7519268989563, 'value': 97.51300001144409}, 'calc_other_spectral_quan': 0.06747221946716309, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,597654.0,boltzmann,18.0,5.0,0.01,0.01,16000.0,16150.0,2000.0,1850.0,cm-1,0.01,1430001.0,
13,20210808_Tvib300K_Trot300K_13.spec,1430000.0,300.0,296.0,300.0,300.0,cython,300.0,voigt,11.758684873580933,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628362873.5707295,radis,597654.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_16000_597654_voigt,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.00045490264892578125, 'reinitialize': {'copy_database': 0.08075475692749023, 'memory_usage_warning': 0.0018715858459472656, 'reset_population': 3.8623809814453125e-05, 'value': 0.0826869010925293}, 'scaled_eq_linestrength': 0.039798736572265625, 'calc_lineshift': 0.0036873817443847656, 'calc_hwhm': 0.08565163612365723, 'generate_wavenumber_arrays': 0.03263092041015625, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.15157508850097656, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.043769121170043945, 'DLM_Distribute_lines': 0.580747127532959, 'DLM_convolve': 10.620296239852905, 'value': 11.442252159118652}, 'calc_other_spectral_quan': 0.0713961124420166, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,597654.0,boltzmann,18.0,5.0,0.01,0.01,16000.0,16150.0,2000.0,1850.0,cm-1,0.01,1430001.0,
0,20210807_Tvib300K_Trot300K.spec,52000.0,300.0,296.0,300.0,300.0,cython,20.0,fft,0.1168980598449707,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281336.596338,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0003497600555419922, 'reinitialize': {'copy_database': 0.0009913444519042969, 'memory_usage_warning': 0.0019278526306152344, 'reset_population': 3.1948089599609375e-05, 'value': 0.00296783447265625}, 'scaled_eq_linestrength': 0.012043952941894531, 'calc_lineshift': 0.0010056495666503906, 'calc_hwhm': 0.014338493347167969, 'generate_wavenumber_arrays': 0.0016567707061767578, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.020752668380737305, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.0014634132385253906, 'DLM_Distribute_lines': 0.006050825119018555, 'DLM_convolve': 0.05283308029174805, 'value': 0.0818026065826416}, 'calc_other_spectral_quan': 0.002635955810546875, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2510.0,2000.0,1990.0,cm-1,0.01,52002.0,
1,20210807_Tvib300K_Trot300K_1.spec,54000.0,300.0,296.0,300.0,300.0,cython,40.0,fft,0.11428666114807128,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281336.9563384,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002446174621582031, 'reinitialize': {'copy_database': 0.0006794929504394531, 'memory_usage_warning': 0.0016884803771972656, 'reset_population': 3.147125244140625e-05, 'value': 0.0024149417877197266}, 'scaled_eq_linestrength': 0.006702899932861328, 'calc_lineshift': 0.0009610652923583984, 'calc_hwhm': 0.014535665512084961, 'generate_wavenumber_arrays': 0.0013852119445800781, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.022151470184326172, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.0013539791107177734, 'DLM_Distribute_lines': 0.00668787956237793, 'DLM_convolve': 0.054334163665771484, 'value': 0.08522915840148926}, 'calc_other_spectral_quan': 0.0027163028717041016, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2520.0,2000.0,1980.0,cm-1,0.01,52002.0,
2,20210807_Tvib300K_Trot300K_2.spec,56000.0,300.0,296.0,300.0,300.0,cython,60.0,fft,0.3991396427154541,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281338.2363398,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002460479736328125, 'reinitialize': {'copy_database': 0.0005018711090087891, 'memory_usage_warning': 0.0012319087982177734, 'reset_population': 3.24249267578125e-05, 'value': 0.0017807483673095703}, 'scaled_eq_linestrength': 0.006362199783325195, 'calc_lineshift': 0.0007092952728271484, 'calc_hwhm': 0.013669013977050781, 'generate_wavenumber_arrays': 0.00189971923828125, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.0220644474029541, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0017478466033935547, 'DLM_Distribute_lines': 0.006513118743896484, 'DLM_convolve': 0.3405270576477051, 'value': 0.37154388427734375}, 'calc_other_spectral_quan': 0.002805471420288086, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2530.0,2000.0,1970.0,cm-1,0.01,52002.0,
3,20210807_Tvib300K_Trot300K_3.spec,58000.0,300.0,296.0,300.0,300.0,cython,80.0,fft,0.4270598888397217,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281338.908341,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.00041747093200683594, 'reinitialize': {'copy_database': 0.0005710124969482422, 'memory_usage_warning': 0.001341104507446289, 'reset_population': 3.62396240234375e-05, 'value': 0.001966714859008789}, 'scaled_eq_linestrength': 0.008393526077270508, 'calc_lineshift': 0.0009138584136962891, 'calc_hwhm': 0.013383626937866211, 'generate_wavenumber_arrays': 0.0012767314910888672, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.020609378814697266, 'DLM_Initialized_vectors': 9.5367431640625e-06, 'DLM_closest_matching_line': 0.0013973712921142578, 'DLM_Distribute_lines': 0.0025854110717773438, 'DLM_convolve': 0.3713967800140381, 'value': 0.3982508182525635}, 'calc_other_spectral_quan': 0.0023550987243652344, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2540.0,2000.0,1960.0,cm-1,0.01,52002.0,
4,20210807_Tvib300K_Trot300K_4.spec,60000.0,300.0,296.0,300.0,300.0,cython,100.0,fft,0.5000653266906738,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281339.6643414,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002446174621582031, 'reinitialize': {'copy_database': 0.00046253204345703125, 'memory_usage_warning': 0.0012345314025878906, 'reset_population': 3.1948089599609375e-05, 'value': 0.0017440319061279297}, 'scaled_eq_linestrength': 0.006616830825805664, 'calc_lineshift': 0.0009152889251708984, 'calc_hwhm': 0.013108968734741211, 'generate_wavenumber_arrays': 0.0013763904571533203, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.02626776695251465, 'DLM_Initialized_vectors': 1.0013580322265625e-05, 'DLM_closest_matching_line': 0.0013628005981445312, 'DLM_Distribute_lines': 0.00552821159362793, 'DLM_convolve': 0.43968772888183594, 'value': 0.4735410213470459}, 'calc_other_spectral_quan': 0.002424001693725586, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2550.0,2000.0,1950.0,cm-1,0.01,52002.0,
5,20210807_Tvib300K_Trot300K_5.spec,62000.0,300.0,296.0,300.0,300.0,cython,120.0,fft,0.5443348884582521,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281340.4803426,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002722740173339844, 'reinitialize': {'copy_database': 0.0005006790161132812, 'memory_usage_warning': 0.0012717247009277344, 'reset_population': 3.337860107421875e-05, 'value': 0.0018219947814941406}, 'scaled_eq_linestrength': 0.0058231353759765625, 'calc_lineshift': 0.0007853507995605469, 'calc_hwhm': 0.017180919647216797, 'generate_wavenumber_arrays': 0.0023055076599121094, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.027341604232788086, 'DLM_Initialized_vectors': 1.3113021850585938e-05, 'DLM_closest_matching_line': 0.0022161006927490234, 'DLM_Distribute_lines': 0.005914211273193359, 'DLM_convolve': 0.4755535125732422, 'value': 0.5133986473083496}, 'calc_other_spectral_quan': 0.0026400089263916016, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2560.0,2000.0,1940.0,cm-1,0.01,52002.0,
6,20210807_Tvib300K_Trot300K_6.spec,64000.0,300.0,296.0,300.0,300.0,cython,140.0,fft,0.4624724388122559,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281341.1963437,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.0002484321594238281, 'reinitialize': {'copy_database': 0.00047016143798828125, 'memory_usage_warning': 0.0017278194427490234, 'reset_population': 3.7670135498046875e-05, 'value': 0.002254009246826172}, 'scaled_eq_linestrength': 0.007565498352050781, 'calc_lineshift': 0.001089334487915039, 'calc_hwhm': 0.012177467346191406, 'generate_wavenumber_arrays': 0.001291036605834961, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.0236051082611084, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013055801391601562, 'DLM_Distribute_lines': 0.00580906867980957, 'DLM_convolve': 0.4039931297302246, 'value': 0.43538832664489746}, 'calc_other_spectral_quan': 0.0023598670959472656, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2570.0,2000.0,1930.0,cm-1,0.01,52002.0,
7,20210807_Tvib300K_Trot300K_7.spec,66000.0,300.0,296.0,300.0,300.0,cython,160.0,fft,0.5180261135101318,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,0.0,1e-06,1.0,"1,2,3,4,5,6",1628281341.9603446,radis,23458.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2500_23458_fft,simple,hapi,full summation,1.0,1000.0,"{'spectrum_calculation': {'check_line_databank': 0.00023794174194335938, 'reinitialize': {'copy_database': 0.0005204677581787109, 'memory_usage_warning': 0.00119781494140625, 'reset_population': 3.0517578125e-05, 'value': 0.0017638206481933594}, 'scaled_eq_linestrength': 0.005815744400024414, 'calc_lineshift': 0.0008034706115722656, 'calc_hwhm': 0.013799428939819336, 'generate_wavenumber_arrays': 0.0022077560424804688, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.024024248123168945, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0020089149475097656, 'DLM_Distribute_lines': 0.0028793811798095703, 'DLM_convolve': 0.45905232429504395, 'value': 0.49040675163269043}, 'calc_other_spectral_quan': 0.0029022693634033203, 'generate_spectrum_obj': {}}}",0.0,0.9.29,boltzmann,1.0,X,1.0,23458.0,boltzmann,4.0,5.0,0.01,0.01,2500.0,2580.0,2000.0,1920.0,cm-1,0.01,52002.0,
